,slot-f1,intent-acc.,intact_intent-acc.,intact_slot-f1,dataset,perturbation,split,transformer_model,random_seed,n_perturbed,dataset_config,"confusion_matrix (gold, perturbed)",success_rate,"confusion_matrix (intact, perturbed)",all_intent-acc.,all_slot-f1
155,0.7159450897571279,0.78,0.78,0.7209302325581395,xSID,perturb_nach,test,bert-base-multilingual-cased,5498,6,ende.xSID,"Counter({('alarm/set_alarm', 'BookRestaurant'): 16, ('alarm/cancel_alarm', 'BookRestaurant'): 14, ('alarm/show_alarms', 'weather/find'): 12, ('alarm/cancel_alarm', 'weather/find'): 11, ('reminder/set_reminder', 'reminder/cancel_reminder'): 8, ('reminder/cancel_reminder', 'reminder/show_reminders'): 7, ('reminder/set_reminder', 'BookRestaurant'): 5, ('alarm/set_alarm', 'weather/find'): 4, ('AddToPlaylist', 'weather/find'): 4, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 3, ('alarm/show_alarms', 'weather/checkSunrise'): 3, ('alarm/cancel_alarm', 'alarm/set_alarm'): 3, ('reminder/set_reminder', 'alarm/set_alarm'): 3, ('PlayMusic', 'SearchScreeningEvent'): 3, ('SearchCreativeWork', 'weather/find'): 3, ('alarm/show_alarms', 'alarm/snooze_alarm'): 2, ('AddToPlaylist', 'RateBook'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('alarm/show_alarms', 'RateBook'): 1, ('reminder/set_reminder', 'SearchScreeningEvent'): 1, ('reminder/cancel_reminder', 'AddToPlaylist'): 1, ('reminder/set_reminder', 'weather/find'): 1, ('alarm/snooze_alarm', 'BookRestaurant'): 1, ('reminder/set_reminder', 'reminder/show_reminders'): 1, ('alarm/set_alarm', 'RateBook'): 1, ('alarm/show_alarms', 'BookRestaurant'): 1, ('alarm/set_alarm', 'alarm/modify_alarm'): 1, ('alarm/set_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/modify_alarm'): 1, ('alarm/cancel_alarm', 'alarm/modify_alarm'): 1, ('AddToPlaylist', 'weather/checkSunrise'): 1, ('PlayMusic', 'reminder/cancel_reminder'): 1, ('PlayMusic', 'reminder/show_reminders'): 1, ('SearchScreeningEvent', 'weather/find'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'BookRestaurant'): 1, ('BookRestaurant', 'RateBook'): 1, ('AddToPlaylist', 'PlayMusic'): 1, ('SearchCreativeWork', 'SearchScreeningEvent'): 1})",0,Counter(),0.732,0.507953922106418
156,0.7148891235480465,0.78,0.78,0.7209302325581395,xSID,perturb_negative_concord,test,bert-base-multilingual-cased,5498,4,ende.xSID,"Counter({('alarm/set_alarm', 'BookRestaurant'): 16, ('alarm/cancel_alarm', 'BookRestaurant'): 14, ('alarm/show_alarms', 'weather/find'): 12, ('alarm/cancel_alarm', 'weather/find'): 11, ('reminder/set_reminder', 'reminder/cancel_reminder'): 8, ('reminder/cancel_reminder', 'reminder/show_reminders'): 7, ('reminder/set_reminder', 'BookRestaurant'): 5, ('alarm/set_alarm', 'weather/find'): 4, ('AddToPlaylist', 'weather/find'): 4, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 3, ('alarm/show_alarms', 'weather/checkSunrise'): 3, ('alarm/cancel_alarm', 'alarm/set_alarm'): 3, ('reminder/set_reminder', 'alarm/set_alarm'): 3, ('PlayMusic', 'SearchScreeningEvent'): 3, ('SearchCreativeWork', 'weather/find'): 3, ('alarm/show_alarms', 'alarm/snooze_alarm'): 2, ('AddToPlaylist', 'RateBook'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('alarm/show_alarms', 'RateBook'): 1, ('reminder/set_reminder', 'SearchScreeningEvent'): 1, ('reminder/cancel_reminder', 'AddToPlaylist'): 1, ('reminder/set_reminder', 'weather/find'): 1, ('alarm/snooze_alarm', 'BookRestaurant'): 1, ('reminder/set_reminder', 'reminder/show_reminders'): 1, ('alarm/set_alarm', 'RateBook'): 1, ('alarm/show_alarms', 'BookRestaurant'): 1, ('alarm/set_alarm', 'alarm/modify_alarm'): 1, ('alarm/set_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/modify_alarm'): 1, ('alarm/cancel_alarm', 'alarm/modify_alarm'): 1, ('AddToPlaylist', 'weather/checkSunrise'): 1, ('PlayMusic', 'reminder/cancel_reminder'): 1, ('PlayMusic', 'reminder/show_reminders'): 1, ('SearchScreeningEvent', 'weather/find'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'BookRestaurant'): 1, ('BookRestaurant', 'RateBook'): 1, ('AddToPlaylist', 'PlayMusic'): 1, ('SearchCreativeWork', 'SearchScreeningEvent'): 1})",0,Counter(),0.732,0.507953922106418
157,0.7134564643799473,0.78,0.78,0.7209302325581395,xSID,perturb_possesive_genitive,test,bert-base-multilingual-cased,5498,7,ende.xSID,"Counter({('alarm/set_alarm', 'BookRestaurant'): 16, ('alarm/cancel_alarm', 'BookRestaurant'): 14, ('alarm/show_alarms', 'weather/find'): 12, ('alarm/cancel_alarm', 'weather/find'): 11, ('reminder/set_reminder', 'reminder/cancel_reminder'): 8, ('reminder/cancel_reminder', 'reminder/show_reminders'): 7, ('reminder/set_reminder', 'BookRestaurant'): 5, ('alarm/set_alarm', 'weather/find'): 4, ('AddToPlaylist', 'weather/find'): 4, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 3, ('alarm/show_alarms', 'weather/checkSunrise'): 3, ('alarm/cancel_alarm', 'alarm/set_alarm'): 3, ('reminder/set_reminder', 'alarm/set_alarm'): 3, ('PlayMusic', 'SearchScreeningEvent'): 3, ('SearchCreativeWork', 'weather/find'): 3, ('alarm/show_alarms', 'alarm/snooze_alarm'): 2, ('AddToPlaylist', 'RateBook'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('alarm/show_alarms', 'RateBook'): 1, ('reminder/set_reminder', 'SearchScreeningEvent'): 1, ('reminder/cancel_reminder', 'AddToPlaylist'): 1, ('reminder/set_reminder', 'weather/find'): 1, ('alarm/snooze_alarm', 'BookRestaurant'): 1, ('reminder/set_reminder', 'reminder/show_reminders'): 1, ('alarm/set_alarm', 'RateBook'): 1, ('alarm/show_alarms', 'BookRestaurant'): 1, ('alarm/set_alarm', 'alarm/modify_alarm'): 1, ('alarm/set_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/modify_alarm'): 1, ('alarm/cancel_alarm', 'alarm/modify_alarm'): 1, ('AddToPlaylist', 'weather/checkSunrise'): 1, ('PlayMusic', 'reminder/cancel_reminder'): 1, ('PlayMusic', 'reminder/show_reminders'): 1, ('SearchScreeningEvent', 'weather/find'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'BookRestaurant'): 1, ('BookRestaurant', 'RateBook'): 1, ('AddToPlaylist', 'PlayMusic'): 1, ('SearchCreativeWork', 'SearchScreeningEvent'): 1})",0,Counter(),0.732,0.507953922106418
158,0.7148891235480465,0.78,0.78,0.7209302325581395,xSID,perturb_relative_pronoun,test,bert-base-multilingual-cased,5498,4,ende.xSID,"Counter({('alarm/set_alarm', 'BookRestaurant'): 16, ('alarm/cancel_alarm', 'BookRestaurant'): 14, ('alarm/show_alarms', 'weather/find'): 12, ('alarm/cancel_alarm', 'weather/find'): 11, ('reminder/set_reminder', 'reminder/cancel_reminder'): 8, ('reminder/cancel_reminder', 'reminder/show_reminders'): 7, ('reminder/set_reminder', 'BookRestaurant'): 5, ('alarm/set_alarm', 'weather/find'): 4, ('AddToPlaylist', 'weather/find'): 4, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 3, ('alarm/show_alarms', 'weather/checkSunrise'): 3, ('alarm/cancel_alarm', 'alarm/set_alarm'): 3, ('reminder/set_reminder', 'alarm/set_alarm'): 3, ('PlayMusic', 'SearchScreeningEvent'): 3, ('SearchCreativeWork', 'weather/find'): 3, ('alarm/show_alarms', 'alarm/snooze_alarm'): 2, ('AddToPlaylist', 'RateBook'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('alarm/show_alarms', 'RateBook'): 1, ('reminder/set_reminder', 'SearchScreeningEvent'): 1, ('reminder/cancel_reminder', 'AddToPlaylist'): 1, ('reminder/set_reminder', 'weather/find'): 1, ('alarm/snooze_alarm', 'BookRestaurant'): 1, ('reminder/set_reminder', 'reminder/show_reminders'): 1, ('alarm/set_alarm', 'RateBook'): 1, ('alarm/show_alarms', 'BookRestaurant'): 1, ('alarm/set_alarm', 'alarm/modify_alarm'): 1, ('alarm/set_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/modify_alarm'): 1, ('alarm/cancel_alarm', 'alarm/modify_alarm'): 1, ('AddToPlaylist', 'weather/checkSunrise'): 1, ('PlayMusic', 'reminder/cancel_reminder'): 1, ('PlayMusic', 'reminder/show_reminders'): 1, ('SearchScreeningEvent', 'weather/find'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'BookRestaurant'): 1, ('BookRestaurant', 'RateBook'): 1, ('AddToPlaylist', 'PlayMusic'): 1, ('SearchCreativeWork', 'SearchScreeningEvent'): 1})",0,Counter(),0.732,0.507953922106418
159,0.7138331573389652,0.782,0.78,0.7209302325581395,xSID,perturb_schwa_elision_in_verbs,test,bert-base-multilingual-cased,5498,115,ende.xSID,"Counter({('alarm/set_alarm', 'BookRestaurant'): 16, ('alarm/cancel_alarm', 'BookRestaurant'): 14, ('alarm/show_alarms', 'weather/find'): 12, ('alarm/cancel_alarm', 'weather/find'): 11, ('reminder/set_reminder', 'reminder/cancel_reminder'): 8, ('reminder/cancel_reminder', 'reminder/show_reminders'): 7, ('reminder/set_reminder', 'BookRestaurant'): 5, ('alarm/set_alarm', 'weather/find'): 4, ('AddToPlaylist', 'weather/find'): 4, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 3, ('alarm/show_alarms', 'weather/checkSunrise'): 3, ('alarm/cancel_alarm', 'alarm/set_alarm'): 3, ('reminder/set_reminder', 'alarm/set_alarm'): 3, ('PlayMusic', 'SearchScreeningEvent'): 3, ('SearchCreativeWork', 'weather/find'): 3, ('alarm/show_alarms', 'alarm/snooze_alarm'): 2, ('AddToPlaylist', 'RateBook'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('alarm/show_alarms', 'RateBook'): 1, ('reminder/set_reminder', 'SearchScreeningEvent'): 1, ('reminder/cancel_reminder', 'AddToPlaylist'): 1, ('reminder/set_reminder', 'weather/find'): 1, ('alarm/snooze_alarm', 'BookRestaurant'): 1, ('reminder/set_reminder', 'reminder/show_reminders'): 1, ('alarm/set_alarm', 'RateBook'): 1, ('alarm/show_alarms', 'BookRestaurant'): 1, ('alarm/set_alarm', 'alarm/modify_alarm'): 1, ('alarm/set_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/modify_alarm'): 1, ('alarm/cancel_alarm', 'alarm/modify_alarm'): 1, ('AddToPlaylist', 'weather/checkSunrise'): 1, ('PlayMusic', 'reminder/cancel_reminder'): 1, ('PlayMusic', 'reminder/show_reminders'): 1, ('SearchScreeningEvent', 'weather/find'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'BookRestaurant'): 1, ('BookRestaurant', 'RateBook'): 1, ('AddToPlaylist', 'PlayMusic'): 1, ('SearchCreativeWork', 'SearchScreeningEvent'): 1})",17,"Counter({('alarm/snooze_alarm', 'weather/find'): 4, ('PlayMusic', 'weather/checkSunrise'): 2, ('reminder/cancel_reminder', 'BookRestaurant'): 1, ('reminder/set_reminder', 'BookRestaurant'): 1, ('alarm/snooze_alarm', 'PlayMusic'): 1, ('weather/find', 'BookRestaurant'): 1, ('weather/find', 'reminder/set_reminder'): 1, ('reminder/cancel_reminder', 'reminder/show_reminders'): 1, ('weather/find', 'alarm/set_alarm'): 1, ('SearchCreativeWork', 'reminder/cancel_reminder'): 1, ('reminder/cancel_reminder', 'alarm/modify_alarm'): 1, ('SearchScreeningEvent', 'SearchCreativeWork'): 1, ('reminder/set_reminder', 'SearchCreativeWork'): 1})",0.732,0.507953922106418
160,0.6793893129770993,0.732,0.78,0.7209302325581395,xSID,perturb_swap_name,test,bert-base-multilingual-cased,5498,35,ende.xSID,"Counter({('alarm/set_alarm', 'BookRestaurant'): 16, ('alarm/cancel_alarm', 'BookRestaurant'): 14, ('alarm/show_alarms', 'weather/find'): 12, ('alarm/cancel_alarm', 'weather/find'): 11, ('reminder/set_reminder', 'reminder/cancel_reminder'): 8, ('reminder/cancel_reminder', 'reminder/show_reminders'): 7, ('reminder/set_reminder', 'BookRestaurant'): 5, ('alarm/set_alarm', 'weather/find'): 4, ('AddToPlaylist', 'weather/find'): 4, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 3, ('alarm/show_alarms', 'weather/checkSunrise'): 3, ('alarm/cancel_alarm', 'alarm/set_alarm'): 3, ('reminder/set_reminder', 'alarm/set_alarm'): 3, ('PlayMusic', 'SearchScreeningEvent'): 3, ('SearchCreativeWork', 'weather/find'): 3, ('alarm/show_alarms', 'alarm/snooze_alarm'): 2, ('AddToPlaylist', 'RateBook'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('alarm/show_alarms', 'RateBook'): 1, ('reminder/set_reminder', 'SearchScreeningEvent'): 1, ('reminder/cancel_reminder', 'AddToPlaylist'): 1, ('reminder/set_reminder', 'weather/find'): 1, ('alarm/snooze_alarm', 'BookRestaurant'): 1, ('reminder/set_reminder', 'reminder/show_reminders'): 1, ('alarm/set_alarm', 'RateBook'): 1, ('alarm/show_alarms', 'BookRestaurant'): 1, ('alarm/set_alarm', 'alarm/modify_alarm'): 1, ('alarm/set_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/modify_alarm'): 1, ('alarm/cancel_alarm', 'alarm/modify_alarm'): 1, ('AddToPlaylist', 'weather/checkSunrise'): 1, ('PlayMusic', 'reminder/cancel_reminder'): 1, ('PlayMusic', 'reminder/show_reminders'): 1, ('SearchScreeningEvent', 'weather/find'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'BookRestaurant'): 1, ('BookRestaurant', 'RateBook'): 1, ('AddToPlaylist', 'PlayMusic'): 1, ('SearchCreativeWork', 'SearchScreeningEvent'): 1})",24,"Counter({('AddToPlaylist', 'weather/find'): 6, ('PlayMusic', 'BookRestaurant'): 3, ('PlayMusic', 'SearchScreeningEvent'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'PlayMusic'): 2, ('PlayMusic', 'reminder/show_reminders'): 1, ('AddToPlaylist', 'alarm/snooze_alarm'): 1, ('AddToPlaylist', 'alarm/set_alarm'): 1, ('AddToPlaylist', 'reminder/show_reminders'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'SearchCreativeWork'): 1, ('PlayMusic', 'weather/checkSunrise'): 1})",0.732,0.507953922106418
161,0.670879410215903,0.75,0.78,0.7209302325581395,xSID,perturb_tun_imperativ,test,bert-base-multilingual-cased,5498,148,ende.xSID,"Counter({('alarm/set_alarm', 'BookRestaurant'): 16, ('alarm/cancel_alarm', 'BookRestaurant'): 14, ('alarm/show_alarms', 'weather/find'): 12, ('alarm/cancel_alarm', 'weather/find'): 11, ('reminder/set_reminder', 'reminder/cancel_reminder'): 8, ('reminder/cancel_reminder', 'reminder/show_reminders'): 7, ('reminder/set_reminder', 'BookRestaurant'): 5, ('alarm/set_alarm', 'weather/find'): 4, ('AddToPlaylist', 'weather/find'): 4, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 3, ('alarm/show_alarms', 'weather/checkSunrise'): 3, ('alarm/cancel_alarm', 'alarm/set_alarm'): 3, ('reminder/set_reminder', 'alarm/set_alarm'): 3, ('PlayMusic', 'SearchScreeningEvent'): 3, ('SearchCreativeWork', 'weather/find'): 3, ('alarm/show_alarms', 'alarm/snooze_alarm'): 2, ('AddToPlaylist', 'RateBook'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'alarm/cancel_alarm'): 2, ('AddToPlaylist', 'SearchCreativeWork'): 2, ('alarm/show_alarms', 'RateBook'): 1, ('reminder/set_reminder', 'SearchScreeningEvent'): 1, ('reminder/cancel_reminder', 'AddToPlaylist'): 1, ('reminder/set_reminder', 'weather/find'): 1, ('alarm/snooze_alarm', 'BookRestaurant'): 1, ('reminder/set_reminder', 'reminder/show_reminders'): 1, ('alarm/set_alarm', 'RateBook'): 1, ('alarm/show_alarms', 'BookRestaurant'): 1, ('alarm/set_alarm', 'alarm/modify_alarm'): 1, ('alarm/set_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/modify_alarm'): 1, ('alarm/cancel_alarm', 'alarm/modify_alarm'): 1, ('AddToPlaylist', 'weather/checkSunrise'): 1, ('PlayMusic', 'reminder/cancel_reminder'): 1, ('PlayMusic', 'reminder/show_reminders'): 1, ('SearchScreeningEvent', 'weather/find'): 1, ('PlayMusic', 'weather/find'): 1, ('PlayMusic', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'BookRestaurant'): 1, ('BookRestaurant', 'RateBook'): 1, ('AddToPlaylist', 'PlayMusic'): 1, ('SearchCreativeWork', 'SearchScreeningEvent'): 1})",46,"Counter({('alarm/snooze_alarm', 'weather/find'): 9, ('reminder/cancel_reminder', 'reminder/show_reminders'): 8, ('reminder/cancel_reminder', 'weather/checkSunrise'): 7, ('BookRestaurant', 'reminder/set_reminder'): 3, ('reminder/cancel_reminder', 'reminder/set_reminder'): 2, ('PlayMusic', 'weather/find'): 2, ('alarm/set_alarm', 'alarm/snooze_alarm'): 2, ('BookRestaurant', 'weather/find'): 2, ('alarm/cancel_alarm', 'alarm/set_alarm'): 2, ('alarm/snooze_alarm', 'BookRestaurant'): 2, ('reminder/cancel_reminder', 'weather/find'): 1, ('alarm/set_alarm', 'weather/find'): 1, ('alarm/snooze_alarm', 'reminder/cancel_reminder'): 1, ('reminder/set_reminder', 'weather/checkSunrise'): 1, ('reminder/set_reminder', 'BookRestaurant'): 1, ('weather/find', 'BookRestaurant'): 1, ('SearchScreeningEvent', 'weather/find'): 1})",0.732,0.507953922106418
162,0.8168421052631579,0.978,0.978,0.8210526315789474,xSID,perturb_2_verb_clusters,test,microsoft/mdeberta-v3-base,7321,5,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",0,Counter(),0.936,0.592391304347826
163,0.8168421052631579,0.978,0.978,0.8210526315789474,xSID,perturb_als_in_comparative_constructions,test,microsoft/mdeberta-v3-base,7321,4,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",0,Counter(),0.936,0.592391304347826
164,0.8115789473684212,0.98,0.978,0.8210526315789474,xSID,perturb_am_infinitive,test,microsoft/mdeberta-v3-base,7321,21,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",1,"Counter({('SearchCreativeWork', 'SearchScreeningEvent'): 1})",0.936,0.592391304347826
165,0.7816938453445554,0.976,0.978,0.8210526315789474,xSID,perturb_article_before_personal_name,test,microsoft/mdeberta-v3-base,7321,38,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",1,"Counter({('PlayMusic', 'SearchCreativeWork'): 1})",0.936,0.592391304347826
166,0.7210526315789473,0.978,0.978,0.8210526315789474,xSID,perturb_contracted_verb_and_pronoun,test,microsoft/mdeberta-v3-base,7321,58,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",0,Counter(),0.936,0.592391304347826
167,0.8168421052631579,0.978,0.978,0.8210526315789474,xSID,perturb_da,test,microsoft/mdeberta-v3-base,7321,4,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",0,Counter(),0.936,0.592391304347826
168,0.6515550869794413,0.978,0.978,0.8210526315789474,xSID,perturb_denn_in_questions,test,microsoft/mdeberta-v3-base,7321,120,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",0,Counter(),0.936,0.592391304347826
169,0.8168421052631579,0.978,0.978,0.8210526315789474,xSID,perturb_double_article,test,microsoft/mdeberta-v3-base,7321,4,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",0,Counter(),0.936,0.592391304347826
170,0.8168421052631579,0.978,0.978,0.8210526315789474,xSID,perturb_existential_clause,test,microsoft/mdeberta-v3-base,7321,4,ende.xSID,"Counter({('reminder/show_reminders', 'SearchCreativeWork'): 9, ('AddToPlaylist', 'SearchCreativeWork'): 5, ('AddToPlaylist', 'weather/find'): 3, ('alarm/show_alarms', 'reminder/show_reminders'): 2, ('PlayMusic', 'SearchCreativeWork'): 2, ('PlayMusic', 'BookRestaurant'): 2, ('SearchScreeningEvent', 'SearchCreativeWork'): 2, ('AddToPlaylist', 'alarm/set_alarm'): 2, ('reminder/cancel_reminder', 'reminder/set_reminder'): 1, ('alarm/cancel_alarm', 'alarm/set_alarm'): 1, ('alarm/cancel_alarm', 'alarm/snooze_alarm'): 1, ('reminder/set_reminder', 'alarm/set_alarm'): 1, ('SearchScreeningEvent', 'PlayMusic'): 1})",0,Counter(),0.936,0.592391304347826
