,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
30,0.966028,0.889151,0.789399,0.96466,drop_aux_wh,bert-base-multilingual-cased
31,0.966028,0.889151,0.763519,0.963748,drop_aux_yn,bert-base-multilingual-cased
32,0.966028,0.889151,0.856629,0.965344,drop_copula_be_AP,bert-base-multilingual-cased
33,0.966028,0.889151,0.851059,0.965116,drop_copula_be_NP,bert-base-multilingual-cased
34,0.966028,0.889151,0.846259,0.965572,drop_copula_be_locative,bert-base-multilingual-cased
35,0.966028,0.889151,0.859943,0.965116,em_subj_pronoun,bert-base-multilingual-cased
36,0.966028,0.889151,0.860725,0.9658,emphatic_reflex,bert-base-multilingual-cased
37,0.966028,0.889151,0.843752,0.965572,existential_got,bert-base-multilingual-cased
38,0.966028,0.889151,0.861097,0.9658,existential_it,bert-base-multilingual-cased
39,0.966028,0.889151,0.861258,0.9658,existential_there,bert-base-multilingual-cased
40,0.966028,0.889151,0.85201,0.965572,finna_future,bert-base-multilingual-cased
41,0.966028,0.889151,0.858737,0.965344,fixin_future,bert-base-multilingual-cased
42,0.966028,0.889151,0.861151,0.9658,flat_adj_for_adv,bert-base-multilingual-cased
43,0.966028,0.889151,0.747868,0.966712,for_to,bert-base-multilingual-cased
44,0.966028,0.889151,0.853188,0.9658,for_to_pupose,bert-base-multilingual-cased
45,0.966028,0.889151,0.852781,0.965572,future_sub_gon,bert-base-multilingual-cased
46,0.966028,0.889151,0.867089,0.9658,generalized_third_person_s,bert-base-multilingual-cased
47,0.966028,0.889151,0.861151,0.9658,got_gotten,bert-base-multilingual-cased
48,0.966028,0.889151,0.86099,0.9658,his_he,bert-base-multilingual-cased
49,0.966028,0.889151,0.85975,0.965572,if_would,bert-base-multilingual-cased
50,0.966028,0.889151,0.847935,0.963976,indef_one,bert-base-multilingual-cased
51,0.966028,0.889151,0.819301,0.963976,invariant_tag_can_or_not,bert-base-multilingual-cased
52,0.966028,0.889151,0.819187,0.961696,invariant_tag_non_concord,bert-base-multilingual-cased
53,0.966028,0.889151,0.85709,0.9658,inverted_indirect_question,bert-base-multilingual-cased
54,0.966028,0.889151,0.858402,0.9658,irrealis_be_done,bert-base-multilingual-cased
55,0.966028,0.889151,0.860973,0.9658,it_dobj,bert-base-multilingual-cased
56,0.966028,0.889151,0.861151,0.9658,it_is_referential,bert-base-multilingual-cased
57,0.966028,0.889151,0.861151,0.9658,linking_relcl,bert-base-multilingual-cased
58,0.966028,0.889151,0.855229,0.964204,mass_noun_plurals,bert-base-multilingual-cased
59,0.966028,0.889151,0.861151,0.9658,me_coordinate_subjects,bert-base-multilingual-cased
60,0.966028,0.889151,0.86108,0.965572,more_much,bert-base-multilingual-cased
61,0.966028,0.889151,0.861151,0.9658,myself_coordinate_subjects,bert-base-multilingual-cased
62,0.966028,0.889151,0.860956,0.965344,negative_concord,bert-base-multilingual-cased
63,0.966028,0.889151,0.860654,0.9658,negative_inversion,bert-base-multilingual-cased
64,0.966028,0.889151,0.861151,0.9658,never_negator,bert-base-multilingual-cased
65,0.966028,0.889151,0.860298,0.9658,no_gender_distinction,bert-base-multilingual-cased
66,0.966028,0.889151,0.838203,0.965344,null_genitive,bert-base-multilingual-cased
67,0.966028,0.889151,0.861151,0.9658,null_referential_pronouns,bert-base-multilingual-cased
68,0.966028,0.889151,0.853116,0.965572,null_relcl,bert-base-multilingual-cased
69,0.966028,0.889151,0.861221,0.9658,our_us,bert-base-multilingual-cased
70,0.966028,0.889151,0.861027,0.9658,participle_past_tense,bert-base-multilingual-cased
71,0.966028,0.889151,0.841713,0.965572,past_been,bert-base-multilingual-cased
72,0.966028,0.889151,0.861097,0.9658,past_for_past_participle,bert-base-multilingual-cased
73,0.966028,0.889151,0.861151,0.9658,pleonastic_that,bert-base-multilingual-cased
74,0.966028,0.889151,0.764961,0.965572,plural_interrogative,bert-base-multilingual-cased
75,0.966028,0.889151,0.861327,0.9658,plural_to_singular_human,bert-base-multilingual-cased
76,0.966028,0.889151,0.725704,0.96466,possessives_for_pre,bert-base-multilingual-cased
77,0.966028,0.889151,0.853471,0.9658,preposition_chopping,bert-base-multilingual-cased
78,0.966028,0.889151,0.850311,0.965572,present_for_neutral_future,bert-base-multilingual-cased
79,0.966028,0.889151,0.856433,0.965572,present_modals,bert-base-multilingual-cased
80,0.966028,0.889151,0.414974,0.921113,progressives,bert-base-multilingual-cased
81,0.966028,0.889151,0.831619,0.966256,proximal_distal_demonstratives,bert-base-multilingual-cased
82,0.966028,0.889151,0.861151,0.9658,quotative_like,bert-base-multilingual-cased
83,0.966028,0.889151,0.827882,0.965344,referential_thing,bert-base-multilingual-cased
84,0.966028,0.889151,0.861097,0.9658,reflex_number,bert-base-multilingual-cased
85,0.966028,0.889151,0.860973,0.965116,regularized_past_tense,bert-base-multilingual-cased
86,0.966028,0.889151,0.860708,0.965572,regularized_plurals,bert-base-multilingual-cased
87,0.966028,0.889151,0.861151,0.9658,regularized_reflexives,bert-base-multilingual-cased
88,0.966028,0.889151,0.861151,0.9658,regularized_reflexives_aave,bert-base-multilingual-cased
89,0.966028,0.889151,0.854592,0.965572,relativizer_doubling,bert-base-multilingual-cased
90,0.966028,0.889151,0.860849,0.9658,relativizer_where,bert-base-multilingual-cased
91,0.966028,0.889151,0.854803,0.9658,say_complementizer,bert-base-multilingual-cased
92,0.966028,0.889151,0.860335,0.966028,shadow_pronouns,bert-base-multilingual-cased
93,0.966028,0.889151,0.861151,0.9658,she_inanimate_objects,bert-base-multilingual-cased
94,0.966028,0.889151,0.859289,0.965572,simple_past_for_present_perfect,bert-base-multilingual-cased
95,0.966028,0.889151,0.861151,0.9658,standing_stood,bert-base-multilingual-cased
96,0.966028,0.889151,0.861151,0.9658,subord_conjunction_doubling,bert-base-multilingual-cased
97,0.966028,0.889151,0.861151,0.9658,superlative_before_matrix_head,bert-base-multilingual-cased
98,0.966028,0.889151,0.858597,0.9658,synthetic_superlative,bert-base-multilingual-cased
99,0.966028,0.889151,0.857551,0.9658,that_infinitival_subclause,bert-base-multilingual-cased
100,0.966028,0.889151,0.860956,0.965572,that_resultative_past_participle,bert-base-multilingual-cased
101,0.966028,0.889151,0.861151,0.9658,their_them,bert-base-multilingual-cased
102,0.966028,0.889151,0.861151,0.9658,their_they,bert-base-multilingual-cased
103,0.966028,0.889151,0.861151,0.9658,those_them,bert-base-multilingual-cased
104,0.966028,0.889151,0.854732,0.9658,to_infinitive,bert-base-multilingual-cased
105,0.966028,0.889151,0.861151,0.965572,too_sub,bert-base-multilingual-cased
106,0.966028,0.889151,0.860902,0.965344,uninflect,bert-base-multilingual-cased
107,0.966028,0.889151,0.860956,0.9658,were_was,bert-base-multilingual-cased
108,0.966028,0.889151,0.861151,0.9658,what_comparative,bert-base-multilingual-cased
109,0.966028,0.889151,0.86108,0.965572,who_at,bert-base-multilingual-cased
110,0.966028,0.889151,0.860689,0.965572,who_what,bert-base-multilingual-cased
111,0.966028,0.889151,0.861097,0.9658,who_which,bert-base-multilingual-cased
112,0.966028,0.889151,0.863374,0.9658,will_would,bert-base-multilingual-cased
113,0.966028,0.889151,0.820805,0.965344,yall,bert-base-multilingual-cased
114,0.966028,0.889151,0.861382,0.9658,your_you,bert-base-multilingual-cased
115,0.966028,0.889151,0.858402,0.9658,zero_degree,bert-base-multilingual-cased
116,0.966028,0.889151,0.858101,0.964888,zero_plural,bert-base-multilingual-cased
117,0.966028,0.889151,0.861168,0.9658,zero_plural_after_quantifier,bert-base-multilingual-cased
118,0.96124,0.883931,0.833479,0.960556,acomp_focusing_like,distilbert-base-multilingual-cased
119,0.96124,0.883931,0.855464,0.959644,aint_be,distilbert-base-multilingual-cased
120,0.96124,0.883931,0.855303,0.9601,aint_before_main,distilbert-base-multilingual-cased
121,0.96124,0.883931,0.855714,0.9601,aint_have,distilbert-base-multilingual-cased
122,0.96124,0.883931,0.834395,0.9601,analytic_superlative,distilbert-base-multilingual-cased
123,0.96124,0.883931,0.855714,0.9601,analytic_whose_relativizer,distilbert-base-multilingual-cased
124,0.96124,0.883931,0.855714,0.9601,anaphoric_it,distilbert-base-multilingual-cased
125,0.96124,0.883931,0.855214,0.9601,bare_past_tense,distilbert-base-multilingual-cased
126,0.96124,0.883931,0.854982,0.95896,bare_perfect,distilbert-base-multilingual-cased
127,0.96124,0.883931,0.855642,0.959872,be_perfect,distilbert-base-multilingual-cased
128,0.96124,0.883931,0.851287,0.960784,benefactive_dative,distilbert-base-multilingual-cased
129,0.96124,0.883931,0.855714,0.9601,chaining_main_verbs,distilbert-base-multilingual-cased
130,0.96124,0.883931,0.807885,0.94984,clefting,distilbert-base-multilingual-cased
131,0.96124,0.883931,0.854479,0.960328,come_future,distilbert-base-multilingual-cased
132,0.96124,0.883931,0.855714,0.9601,comparative_as_to,distilbert-base-multilingual-cased
133,0.96124,0.883931,0.855714,0.9601,comparative_more_and,distilbert-base-multilingual-cased
134,0.96124,0.883931,0.855714,0.9601,comparative_than,distilbert-base-multilingual-cased
135,0.96124,0.883931,0.848678,0.959644,completive_done,distilbert-base-multilingual-cased
136,0.96124,0.883931,0.8465,0.959872,completive_have_done,distilbert-base-multilingual-cased
137,0.96124,0.883931,0.855714,0.9601,conditional_were_was,distilbert-base-multilingual-cased
138,0.96124,0.883931,0.855464,0.9601,corr_conjunction_doubling,distilbert-base-multilingual-cased
139,0.96124,0.883931,0.855714,0.9601,degree_adj_for_adv,distilbert-base-multilingual-cased
140,0.96124,0.883931,0.849519,0.9601,demonstrative_for_definite_articles,distilbert-base-multilingual-cased
141,0.96124,0.883931,0.374618,0.936617,do_tense_marker,distilbert-base-multilingual-cased
142,0.96124,0.883931,0.855714,0.9601,dont,distilbert-base-multilingual-cased
143,0.96124,0.883931,0.855339,0.9601,double_comparative,distilbert-base-multilingual-cased
144,0.96124,0.883931,0.782244,0.959188,double_modals,distilbert-base-multilingual-cased
145,0.96124,0.883931,0.833541,0.9601,double_superlative,distilbert-base-multilingual-cased
146,0.96124,0.883931,0.838815,0.959872,drop_aux_be_progressive,distilbert-base-multilingual-cased
147,0.96124,0.883931,0.846765,0.958732,drop_aux_have,distilbert-base-multilingual-cased
148,0.96124,0.883931,0.784414,0.956224,drop_aux_wh,distilbert-base-multilingual-cased
149,0.96124,0.883931,0.758302,0.9544,drop_aux_yn,distilbert-base-multilingual-cased
150,0.96124,0.883931,0.851569,0.959188,drop_copula_be_AP,distilbert-base-multilingual-cased
151,0.96124,0.883931,0.845692,0.959416,drop_copula_be_NP,distilbert-base-multilingual-cased
152,0.96124,0.883931,0.8405,0.959872,drop_copula_be_locative,distilbert-base-multilingual-cased
153,0.96124,0.883931,0.855303,0.959872,em_subj_pronoun,distilbert-base-multilingual-cased
154,0.96124,0.883931,0.855232,0.9601,emphatic_reflex,distilbert-base-multilingual-cased
155,0.96124,0.883931,0.838407,0.9601,existential_got,distilbert-base-multilingual-cased
156,0.96124,0.883931,0.855803,0.960328,existential_it,distilbert-base-multilingual-cased
157,0.96124,0.883931,0.855482,0.9601,existential_there,distilbert-base-multilingual-cased
158,0.96124,0.883931,0.846394,0.9601,finna_future,distilbert-base-multilingual-cased
159,0.96124,0.883931,0.85309,0.959644,fixin_future,distilbert-base-multilingual-cased
160,0.96124,0.883931,0.855767,0.9601,flat_adj_for_adv,distilbert-base-multilingual-cased
161,0.96124,0.883931,0.742726,0.961924,for_to,distilbert-base-multilingual-cased
162,0.96124,0.883931,0.848068,0.9601,for_to_pupose,distilbert-base-multilingual-cased
163,0.96124,0.883931,0.847746,0.9601,future_sub_gon,distilbert-base-multilingual-cased
164,0.96124,0.883931,0.861144,0.96124,generalized_third_person_s,distilbert-base-multilingual-cased
165,0.96124,0.883931,0.855714,0.9601,got_gotten,distilbert-base-multilingual-cased
166,0.96124,0.883931,0.8555,0.9601,his_he,distilbert-base-multilingual-cased
167,0.96124,0.883931,0.85432,0.9601,if_would,distilbert-base-multilingual-cased
168,0.96124,0.883931,0.848598,0.95896,indef_one,distilbert-base-multilingual-cased
169,0.96124,0.883931,0.814147,0.950068,invariant_tag_can_or_not,distilbert-base-multilingual-cased
170,0.96124,0.883931,0.813763,0.950752,invariant_tag_non_concord,distilbert-base-multilingual-cased
171,0.96124,0.883931,0.851463,0.959644,inverted_indirect_question,distilbert-base-multilingual-cased
172,0.96124,0.883931,0.853125,0.960328,irrealis_be_done,distilbert-base-multilingual-cased
173,0.96124,0.883931,0.855589,0.9601,it_dobj,distilbert-base-multilingual-cased
174,0.96124,0.883931,0.855714,0.9601,it_is_referential,distilbert-base-multilingual-cased
175,0.96124,0.883931,0.855714,0.9601,linking_relcl,distilbert-base-multilingual-cased
176,0.96124,0.883931,0.843442,0.958048,mass_noun_plurals,distilbert-base-multilingual-cased
177,0.96124,0.883931,0.855714,0.9601,me_coordinate_subjects,distilbert-base-multilingual-cased
178,0.96124,0.883931,0.855374,0.9601,more_much,distilbert-base-multilingual-cased
179,0.96124,0.883931,0.855714,0.9601,myself_coordinate_subjects,distilbert-base-multilingual-cased
180,0.96124,0.883931,0.855285,0.959416,negative_concord,distilbert-base-multilingual-cased
181,0.96124,0.883931,0.855214,0.9601,negative_inversion,distilbert-base-multilingual-cased
182,0.96124,0.883931,0.855714,0.9601,never_negator,distilbert-base-multilingual-cased
183,0.96124,0.883931,0.855357,0.960328,no_gender_distinction,distilbert-base-multilingual-cased
184,0.96124,0.883931,0.834191,0.95896,null_genitive,distilbert-base-multilingual-cased
185,0.96124,0.883931,0.855714,0.9601,null_referential_pronouns,distilbert-base-multilingual-cased
186,0.96124,0.883931,0.848739,0.9601,null_relcl,distilbert-base-multilingual-cased
187,0.96124,0.883931,0.855785,0.9601,our_us,distilbert-base-multilingual-cased
188,0.96124,0.883931,0.855535,0.9601,participle_past_tense,distilbert-base-multilingual-cased
189,0.96124,0.883931,0.836834,0.959188,past_been,distilbert-base-multilingual-cased
190,0.96124,0.883931,0.855767,0.959872,past_for_past_participle,distilbert-base-multilingual-cased
191,0.96124,0.883931,0.855714,0.9601,pleonastic_that,distilbert-base-multilingual-cased
192,0.96124,0.883931,0.75801,0.959872,plural_interrogative,distilbert-base-multilingual-cased
193,0.96124,0.883931,0.855928,0.960328,plural_to_singular_human,distilbert-base-multilingual-cased
194,0.96124,0.883931,0.725475,0.957364,possessives_for_pre,distilbert-base-multilingual-cased
195,0.96124,0.883931,0.848223,0.9601,preposition_chopping,distilbert-base-multilingual-cased
196,0.96124,0.883931,0.844931,0.960328,present_for_neutral_future,distilbert-base-multilingual-cased
197,0.96124,0.883931,0.851035,0.9601,present_modals,distilbert-base-multilingual-cased
198,0.96124,0.883931,0.414852,0.903329,progressives,distilbert-base-multilingual-cased
199,0.96124,0.883931,0.826236,0.959416,proximal_distal_demonstratives,distilbert-base-multilingual-cased
200,0.96124,0.883931,0.855714,0.9601,quotative_like,distilbert-base-multilingual-cased
201,0.96124,0.883931,0.82255,0.960784,referential_thing,distilbert-base-multilingual-cased
202,0.96124,0.883931,0.855714,0.9601,reflex_number,distilbert-base-multilingual-cased
203,0.96124,0.883931,0.855196,0.95896,regularized_past_tense,distilbert-base-multilingual-cased
204,0.96124,0.883931,0.85559,0.959872,regularized_plurals,distilbert-base-multilingual-cased
205,0.96124,0.883931,0.855714,0.9601,regularized_reflexives,distilbert-base-multilingual-cased
206,0.96124,0.883931,0.855714,0.9601,regularized_reflexives_aave,distilbert-base-multilingual-cased
207,0.96124,0.883931,0.849803,0.959872,relativizer_doubling,distilbert-base-multilingual-cased
208,0.96124,0.883931,0.85541,0.959644,relativizer_where,distilbert-base-multilingual-cased
209,0.96124,0.883931,0.849606,0.959644,say_complementizer,distilbert-base-multilingual-cased
210,0.96124,0.883931,0.854714,0.9601,shadow_pronouns,distilbert-base-multilingual-cased
211,0.96124,0.883931,0.855714,0.9601,she_inanimate_objects,distilbert-base-multilingual-cased
212,0.96124,0.883931,0.85407,0.9601,simple_past_for_present_perfect,distilbert-base-multilingual-cased
213,0.96124,0.883931,0.855714,0.9601,standing_stood,distilbert-base-multilingual-cased
214,0.96124,0.883931,0.855714,0.9601,subord_conjunction_doubling,distilbert-base-multilingual-cased
215,0.96124,0.883931,0.855714,0.9601,superlative_before_matrix_head,distilbert-base-multilingual-cased
216,0.96124,0.883931,0.853035,0.9601,synthetic_superlative,distilbert-base-multilingual-cased
217,0.96124,0.883931,0.852088,0.9601,that_infinitival_subclause,distilbert-base-multilingual-cased
218,0.96124,0.883931,0.855517,0.959872,that_resultative_past_participle,distilbert-base-multilingual-cased
219,0.96124,0.883931,0.855714,0.9601,their_them,distilbert-base-multilingual-cased
220,0.96124,0.883931,0.855714,0.9601,their_they,distilbert-base-multilingual-cased
221,0.96124,0.883931,0.855714,0.9601,those_them,distilbert-base-multilingual-cased
222,0.96124,0.883931,0.849769,0.960328,to_infinitive,distilbert-base-multilingual-cased
223,0.96124,0.883931,0.855714,0.9601,too_sub,distilbert-base-multilingual-cased
224,0.96124,0.883931,0.855249,0.95896,uninflect,distilbert-base-multilingual-cased
225,0.96124,0.883931,0.855571,0.9601,were_was,distilbert-base-multilingual-cased
226,0.96124,0.883931,0.855714,0.9601,what_comparative,distilbert-base-multilingual-cased
227,0.96124,0.883931,0.855642,0.9601,who_at,distilbert-base-multilingual-cased
228,0.96124,0.883931,0.855374,0.959872,who_what,distilbert-base-multilingual-cased
229,0.96124,0.883931,0.855714,0.9601,who_which,distilbert-base-multilingual-cased
230,0.96124,0.883931,0.857947,0.960328,will_would,distilbert-base-multilingual-cased
231,0.96124,0.883931,0.816166,0.959416,yall,distilbert-base-multilingual-cased
232,0.96124,0.883931,0.855714,0.960328,your_you,distilbert-base-multilingual-cased
233,0.96124,0.883931,0.852785,0.9601,zero_degree,distilbert-base-multilingual-cased
234,0.96124,0.883931,0.852695,0.958732,zero_plural,distilbert-base-multilingual-cased
235,0.96124,0.883931,0.855125,0.959416,zero_plural_after_quantifier,distilbert-base-multilingual-cased
236,0.107843,0.117359,0.110156,0.107843,acomp_focusing_like,facebook/xglm-564M
237,0.107843,0.117359,0.11209,0.107843,aint_be,facebook/xglm-564M
238,0.107843,0.117359,0.112007,0.107843,aint_before_main,facebook/xglm-564M
239,0.107843,0.117359,0.11209,0.107843,aint_have,facebook/xglm-564M
240,0.107843,0.117359,0.110189,0.107843,analytic_superlative,facebook/xglm-564M
241,0.107843,0.117359,0.11209,0.107843,analytic_whose_relativizer,facebook/xglm-564M
242,0.107843,0.117359,0.11209,0.107843,anaphoric_it,facebook/xglm-564M
243,0.107843,0.117359,0.110769,0.107843,bare_past_tense,facebook/xglm-564M
244,0.107843,0.117359,0.111713,0.107843,bare_perfect,facebook/xglm-564M
245,0.107843,0.117359,0.11209,0.107843,be_perfect,facebook/xglm-564M
246,0.107843,0.117359,0.111783,0.107843,benefactive_dative,facebook/xglm-564M
247,0.107843,0.117359,0.112078,0.107843,chaining_main_verbs,facebook/xglm-564M
248,0.107843,0.117359,0.103583,0.107843,clefting,facebook/xglm-564M
249,0.107843,0.117359,0.11209,0.107843,come_future,facebook/xglm-564M
250,0.107843,0.117359,0.11209,0.107843,comparative_as_to,facebook/xglm-564M
251,0.107843,0.117359,0.11209,0.107843,comparative_more_and,facebook/xglm-564M
252,0.107843,0.117359,0.11209,0.107843,comparative_than,facebook/xglm-564M
253,0.107843,0.117359,0.10992,0.107843,completive_done,facebook/xglm-564M
254,0.107843,0.117359,0.10992,0.107843,completive_have_done,facebook/xglm-564M
255,0.107843,0.117359,0.11209,0.107843,conditional_were_was,facebook/xglm-564M
256,0.107843,0.117359,0.11209,0.107843,corr_conjunction_doubling,facebook/xglm-564M
257,0.107843,0.117359,0.11209,0.107843,degree_adj_for_adv,facebook/xglm-564M
258,0.107843,0.117359,0.11209,0.107843,demonstrative_for_definite_articles,facebook/xglm-564M
259,0.107843,0.117359,0.048759,0.107843,do_tense_marker,facebook/xglm-564M
260,0.107843,0.117359,0.11209,0.107843,dont,facebook/xglm-564M
261,0.107843,0.117359,0.112078,0.107843,double_comparative,facebook/xglm-564M
262,0.107843,0.117359,0.103842,0.107843,double_modals,facebook/xglm-564M
263,0.107843,0.117359,0.11025,0.107843,double_superlative,facebook/xglm-564M
264,0.107843,0.117359,0.109979,0.107843,drop_aux_be_progressive,facebook/xglm-564M
265,0.107843,0.117359,0.108269,0.107843,drop_aux_have,facebook/xglm-564M
266,0.107843,0.117359,0.106236,0.107843,drop_aux_wh,facebook/xglm-564M
267,0.107843,0.117359,0.104156,0.107843,drop_aux_yn,facebook/xglm-564M
268,0.107843,0.117359,0.112078,0.107843,drop_copula_be_AP,facebook/xglm-564M
269,0.107843,0.117359,0.111713,0.107843,drop_copula_be_NP,facebook/xglm-564M
270,0.107843,0.117359,0.110214,0.107843,drop_copula_be_locative,facebook/xglm-564M
271,0.107843,0.117359,0.11209,0.107843,em_subj_pronoun,facebook/xglm-564M
272,0.107843,0.117359,0.11209,0.107843,emphatic_reflex,facebook/xglm-564M
273,0.107843,0.117359,0.110639,0.107843,existential_got,facebook/xglm-564M
274,0.107843,0.117359,0.11209,0.107843,existential_it,facebook/xglm-564M
275,0.107843,0.117359,0.11209,0.107843,existential_there,facebook/xglm-564M
276,0.107843,0.117359,0.110179,0.107843,finna_future,facebook/xglm-564M
277,0.107843,0.117359,0.110818,0.107843,fixin_future,facebook/xglm-564M
278,0.107843,0.117359,0.112078,0.107843,flat_adj_for_adv,facebook/xglm-564M
279,0.107843,0.117359,0.099851,0.107843,for_to,facebook/xglm-564M
280,0.107843,0.117359,0.111441,0.107843,for_to_pupose,facebook/xglm-564M
281,0.107843,0.117359,0.110203,0.107843,future_sub_gon,facebook/xglm-564M
282,0.107843,0.117359,0.112493,0.107843,generalized_third_person_s,facebook/xglm-564M
283,0.107843,0.117359,0.11209,0.107843,got_gotten,facebook/xglm-564M
284,0.107843,0.117359,0.11209,0.107843,his_he,facebook/xglm-564M
285,0.107843,0.117359,0.11209,0.107843,if_would,facebook/xglm-564M
286,0.107843,0.117359,0.11209,0.107843,indef_one,facebook/xglm-564M
287,0.107843,0.117359,0.1045,0.107843,invariant_tag_can_or_not,facebook/xglm-564M
288,0.107843,0.117359,0.104368,0.107843,invariant_tag_non_concord,facebook/xglm-564M
289,0.107843,0.117359,0.111665,0.107843,inverted_indirect_question,facebook/xglm-564M
290,0.107843,0.117359,0.11209,0.107843,irrealis_be_done,facebook/xglm-564M
291,0.107843,0.117359,0.112078,0.107843,it_dobj,facebook/xglm-564M
292,0.107843,0.117359,0.11209,0.107843,it_is_referential,facebook/xglm-564M
293,0.107843,0.117359,0.11209,0.107843,linking_relcl,facebook/xglm-564M
294,0.107843,0.117359,0.137176,0.107843,mass_noun_plurals,facebook/xglm-564M
295,0.107843,0.117359,0.11209,0.107843,me_coordinate_subjects,facebook/xglm-564M
296,0.107843,0.117359,0.11209,0.107843,more_much,facebook/xglm-564M
297,0.107843,0.117359,0.11209,0.107843,myself_coordinate_subjects,facebook/xglm-564M
298,0.107843,0.117359,0.112102,0.107843,negative_concord,facebook/xglm-564M
299,0.107843,0.117359,0.11209,0.107843,negative_inversion,facebook/xglm-564M
300,0.107843,0.117359,0.11209,0.107843,never_negator,facebook/xglm-564M
301,0.107843,0.117359,0.11209,0.107843,no_gender_distinction,facebook/xglm-564M
302,0.107843,0.117359,0.108621,0.107843,null_genitive,facebook/xglm-564M
303,0.107843,0.117359,0.11209,0.107843,null_referential_pronouns,facebook/xglm-564M
304,0.107843,0.117359,0.111489,0.107843,null_relcl,facebook/xglm-564M
305,0.107843,0.117359,0.11209,0.107843,our_us,facebook/xglm-564M
306,0.107843,0.117359,0.112078,0.107843,participle_past_tense,facebook/xglm-564M
307,0.107843,0.117359,0.110604,0.107843,past_been,facebook/xglm-564M
308,0.107843,0.117359,0.112078,0.107843,past_for_past_participle,facebook/xglm-564M
309,0.107843,0.117359,0.11209,0.107843,pleonastic_that,facebook/xglm-564M
310,0.107843,0.117359,0.106539,0.107843,plural_interrogative,facebook/xglm-564M
311,0.107843,0.117359,0.111453,0.107843,plural_to_singular_human,facebook/xglm-564M
312,0.107843,0.117359,0.100064,0.107843,possessives_for_pre,facebook/xglm-564M
313,0.107843,0.117359,0.111725,0.107843,preposition_chopping,facebook/xglm-564M
314,0.107843,0.117359,0.110226,0.107843,present_for_neutral_future,facebook/xglm-564M
315,0.107843,0.117359,0.11189,0.107843,present_modals,facebook/xglm-564M
316,0.107843,0.117359,0.050367,0.107843,progressives,facebook/xglm-564M
317,0.107843,0.117359,0.108813,0.107843,proximal_distal_demonstratives,facebook/xglm-564M
318,0.107843,0.117359,0.11209,0.107843,quotative_like,facebook/xglm-564M
319,0.107843,0.117359,0.10676,0.107843,referential_thing,facebook/xglm-564M
320,0.107843,0.117359,0.11209,0.107843,reflex_number,facebook/xglm-564M
321,0.107843,0.117359,0.112126,0.107843,regularized_past_tense,facebook/xglm-564M
322,0.107843,0.117359,0.111689,0.107843,regularized_plurals,facebook/xglm-564M
323,0.107843,0.117359,0.11209,0.107843,regularized_reflexives,facebook/xglm-564M
324,0.107843,0.117359,0.11209,0.107843,regularized_reflexives_aave,facebook/xglm-564M
