,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
31,0.94,0.831031,0.823779,0.94,perturb_possesive_genitive,microsoft/mdeberta-v3-base
32,0.94,0.831031,0.82678,0.94,perturb_relative_pronoun,microsoft/mdeberta-v3-base
33,0.94,0.831031,0.821467,0.932,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
34,0.94,0.831031,0.78481,0.902,perturb_swap_name,microsoft/mdeberta-v3-base
35,0.94,0.831031,0.768823,0.916,perturb_tun_imperativ,microsoft/mdeberta-v3-base
36,0.686,0.689984,0.689984,0.686,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
37,0.686,0.689984,0.689984,0.686,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
38,0.686,0.689984,0.683625,0.686,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
39,0.686,0.689984,0.650079,0.682,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
40,0.686,0.689984,0.595024,0.686,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
41,0.686,0.689984,0.689984,0.686,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
42,0.686,0.689984,0.528162,0.686,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
43,0.686,0.689984,0.689984,0.686,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
44,0.686,0.689984,0.689984,0.686,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
45,0.686,0.689984,0.679385,0.686,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
46,0.686,0.689984,0.688559,0.686,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
47,0.686,0.689984,0.689984,0.686,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
48,0.686,0.689984,0.689984,0.686,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
49,0.686,0.689984,0.687864,0.686,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
50,0.686,0.689984,0.689984,0.686,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
51,0.686,0.689984,0.684378,0.684,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
52,0.686,0.689984,0.651341,0.64,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
53,0.686,0.689984,0.636412,0.662,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
54,0.894,0.770789,0.768,0.894,perturb_2_verb_clusters,google/rembert
55,0.894,0.770789,0.768,0.894,perturb_als_in_comparative_constructions,google/rembert
56,0.894,0.770789,0.763733,0.896,perturb_am_infinitive,google/rembert
57,0.894,0.770789,0.729211,0.894,perturb_article_before_personal_name,google/rembert
58,0.894,0.770789,0.672698,0.894,perturb_contracted_verb_and_pronoun,google/rembert
59,0.894,0.770789,0.768,0.894,perturb_da,google/rembert
60,0.894,0.770789,0.605544,0.894,perturb_denn_in_questions,google/rembert
61,0.894,0.770789,0.768,0.894,perturb_double_article,google/rembert
62,0.894,0.770789,0.768,0.894,perturb_existential_clause,google/rembert
63,0.894,0.770789,0.755342,0.894,perturb_genitive_to_dativ,google/rembert
64,0.894,0.770789,0.765867,0.894,perturb_in,google/rembert
65,0.894,0.770789,0.768,0.894,perturb_nach,google/rembert
66,0.894,0.770789,0.768,0.894,perturb_negative_concord,google/rembert
67,0.894,0.770789,0.766116,0.894,perturb_possesive_genitive,google/rembert
68,0.894,0.770789,0.768,0.894,perturb_relative_pronoun,google/rembert
69,0.894,0.770789,0.766773,0.894,perturb_schwa_elision_in_verbs,google/rembert
70,0.894,0.770789,0.718425,0.844,perturb_swap_name,google/rembert
71,0.894,0.770789,0.7082,0.87,perturb_tun_imperativ,google/rembert
72,0.688,0.65667,0.65323,0.688,perturb_2_verb_clusters,distilbert-base-multilingual-cased
73,0.688,0.65667,0.65323,0.688,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
74,0.688,0.65667,0.646027,0.688,perturb_am_infinitive,distilbert-base-multilingual-cased
75,0.688,0.65667,0.629726,0.686,perturb_article_before_personal_name,distilbert-base-multilingual-cased
76,0.688,0.65667,0.580645,0.688,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
77,0.688,0.65667,0.65323,0.688,perturb_da,distilbert-base-multilingual-cased
78,0.688,0.65667,0.526152,0.688,perturb_denn_in_questions,distilbert-base-multilingual-cased
79,0.688,0.65667,0.65323,0.688,perturb_double_article,distilbert-base-multilingual-cased
80,0.688,0.65667,0.65323,0.688,perturb_existential_clause,distilbert-base-multilingual-cased
81,0.688,0.65667,0.641899,0.688,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
82,0.688,0.65667,0.651476,0.688,perturb_in,distilbert-base-multilingual-cased
83,0.688,0.65667,0.65323,0.688,perturb_nach,distilbert-base-multilingual-cased
84,0.688,0.65667,0.65323,0.688,perturb_negative_concord,distilbert-base-multilingual-cased
85,0.688,0.65667,0.65186,0.688,perturb_possesive_genitive,distilbert-base-multilingual-cased
86,0.688,0.65667,0.65323,0.688,perturb_relative_pronoun,distilbert-base-multilingual-cased
87,0.688,0.65667,0.647273,0.704,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
88,0.688,0.65667,0.619733,0.636,perturb_swap_name,distilbert-base-multilingual-cased
89,0.688,0.65667,0.61419,0.676,perturb_tun_imperativ,distilbert-base-multilingual-cased
90,0.924,0.81399,0.809751,0.924,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
91,0.924,0.81399,0.809751,0.924,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
92,0.924,0.81399,0.804659,0.924,perturb_am_infinitive,microsoft/mdeberta-v3-base
93,0.924,0.81399,0.780074,0.924,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
94,0.924,0.81399,0.712619,0.924,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
95,0.924,0.81399,0.809751,0.924,perturb_da,microsoft/mdeberta-v3-base
96,0.924,0.81399,0.640551,0.926,perturb_denn_in_questions,microsoft/mdeberta-v3-base
97,0.924,0.81399,0.809751,0.924,perturb_double_article,microsoft/mdeberta-v3-base
98,0.924,0.81399,0.809751,0.924,perturb_existential_clause,microsoft/mdeberta-v3-base
99,0.924,0.81399,0.800212,0.924,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
100,0.924,0.81399,0.805938,0.924,perturb_in,microsoft/mdeberta-v3-base
101,0.924,0.81399,0.809751,0.924,perturb_nach,microsoft/mdeberta-v3-base
102,0.924,0.81399,0.809751,0.924,perturb_negative_concord,microsoft/mdeberta-v3-base
103,0.924,0.81399,0.808691,0.924,perturb_possesive_genitive,microsoft/mdeberta-v3-base
104,0.924,0.81399,0.809751,0.924,perturb_relative_pronoun,microsoft/mdeberta-v3-base
105,0.924,0.81399,0.807631,0.922,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
106,0.924,0.81399,0.774017,0.876,perturb_swap_name,microsoft/mdeberta-v3-base
107,0.924,0.81399,0.770613,0.95,perturb_tun_imperativ,microsoft/mdeberta-v3-base
108,0.962,0.822538,0.818325,0.962,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
109,0.962,0.822538,0.818325,0.962,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
110,0.962,0.822538,0.814113,0.962,perturb_am_infinitive,microsoft/mdeberta-v3-base
111,0.962,0.822538,0.779768,0.962,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
112,0.962,0.822538,0.723158,0.962,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
113,0.962,0.822538,0.818325,0.962,perturb_da,microsoft/mdeberta-v3-base
114,0.962,0.822538,0.649474,0.962,perturb_denn_in_questions,microsoft/mdeberta-v3-base
115,0.962,0.822538,0.818325,0.962,perturb_double_article,microsoft/mdeberta-v3-base
116,0.962,0.822538,0.818325,0.962,perturb_existential_clause,microsoft/mdeberta-v3-base
117,0.962,0.822538,0.806537,0.962,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
118,0.962,0.822538,0.817272,0.962,perturb_in,microsoft/mdeberta-v3-base
119,0.962,0.822538,0.818325,0.962,perturb_nach,microsoft/mdeberta-v3-base
120,0.962,0.822538,0.818325,0.962,perturb_negative_concord,microsoft/mdeberta-v3-base
121,0.962,0.822538,0.81536,0.962,perturb_possesive_genitive,microsoft/mdeberta-v3-base
122,0.962,0.822538,0.818325,0.962,perturb_relative_pronoun,microsoft/mdeberta-v3-base
123,0.962,0.822538,0.816219,0.956,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
124,0.962,0.822538,0.779716,0.922,perturb_swap_name,microsoft/mdeberta-v3-base
125,0.962,0.822538,0.780231,0.952,perturb_tun_imperativ,microsoft/mdeberta-v3-base
126,0.93,0.754237,0.750397,0.93,perturb_2_verb_clusters,xlm-roberta-base
127,0.93,0.754237,0.750397,0.93,perturb_als_in_comparative_constructions,xlm-roberta-base
128,0.93,0.754237,0.746158,0.93,perturb_am_infinitive,xlm-roberta-base
129,0.93,0.754237,0.712314,0.928,perturb_article_before_personal_name,xlm-roberta-base
130,0.93,0.754237,0.651828,0.93,perturb_contracted_verb_and_pronoun,xlm-roberta-base
131,0.93,0.754237,0.750397,0.93,perturb_da,xlm-roberta-base
132,0.93,0.754237,0.584615,0.926,perturb_denn_in_questions,xlm-roberta-base
133,0.93,0.754237,0.750397,0.93,perturb_double_article,xlm-roberta-base
134,0.93,0.754237,0.750397,0.93,perturb_existential_clause,xlm-roberta-base
135,0.93,0.754237,0.737957,0.93,perturb_genitive_to_dativ,xlm-roberta-base
136,0.93,0.754237,0.747881,0.93,perturb_in,xlm-roberta-base
137,0.93,0.754237,0.750397,0.93,perturb_nach,xlm-roberta-base
138,0.93,0.754237,0.750397,0.93,perturb_negative_concord,xlm-roberta-base
139,0.93,0.754237,0.747218,0.93,perturb_possesive_genitive,xlm-roberta-base
140,0.93,0.754237,0.750397,0.93,perturb_relative_pronoun,xlm-roberta-base
141,0.93,0.754237,0.748285,0.922,perturb_schwa_elision_in_verbs,xlm-roberta-base
142,0.93,0.754237,0.708013,0.886,perturb_swap_name,xlm-roberta-base
143,0.93,0.754237,0.705882,0.924,perturb_tun_imperativ,xlm-roberta-base
144,0.754,0.70357,0.698708,0.754,perturb_2_verb_clusters,bert-base-multilingual-cased
145,0.754,0.70357,0.698708,0.754,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
146,0.754,0.70357,0.6931,0.754,perturb_am_infinitive,bert-base-multilingual-cased
147,0.754,0.70357,0.661157,0.754,perturb_article_before_personal_name,bert-base-multilingual-cased
148,0.754,0.70357,0.637397,0.752,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
149,0.754,0.70357,0.698708,0.754,perturb_da,bert-base-multilingual-cased
150,0.754,0.70357,0.577939,0.756,perturb_denn_in_questions,bert-base-multilingual-cased
151,0.754,0.70357,0.698708,0.754,perturb_double_article,bert-base-multilingual-cased
152,0.754,0.70357,0.698708,0.754,perturb_existential_clause,bert-base-multilingual-cased
153,0.754,0.70357,0.682876,0.754,perturb_genitive_to_dativ,bert-base-multilingual-cased
154,0.754,0.70357,0.698035,0.752,perturb_in,bert-base-multilingual-cased
155,0.754,0.70357,0.698708,0.754,perturb_nach,bert-base-multilingual-cased
156,0.754,0.70357,0.698708,0.754,perturb_negative_concord,bert-base-multilingual-cased
157,0.754,0.70357,0.697001,0.754,perturb_possesive_genitive,bert-base-multilingual-cased
158,0.754,0.70357,0.698708,0.754,perturb_relative_pronoun,bert-base-multilingual-cased
159,0.754,0.70357,0.69354,0.734,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
160,0.754,0.70357,0.65812,0.71,perturb_swap_name,bert-base-multilingual-cased
161,0.754,0.70357,0.640337,0.74,perturb_tun_imperativ,bert-base-multilingual-cased
162,0.742,0.689211,0.688507,0.742,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
163,0.742,0.689211,0.688507,0.742,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
164,0.742,0.689211,0.68133,0.742,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
165,0.742,0.689211,0.651263,0.744,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
166,0.742,0.689211,0.59474,0.742,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
167,0.742,0.689211,0.688507,0.742,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
168,0.742,0.689211,0.523324,0.744,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
169,0.742,0.689211,0.688507,0.742,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
170,0.742,0.689211,0.688507,0.742,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
171,0.742,0.689211,0.677402,0.742,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
172,0.742,0.689211,0.689247,0.742,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
173,0.742,0.689211,0.688507,0.742,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
174,0.742,0.689211,0.688507,0.742,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
175,0.742,0.689211,0.686359,0.742,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
176,0.742,0.689211,0.688507,0.742,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
177,0.742,0.689211,0.689618,0.736,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
178,0.742,0.689211,0.65075,0.704,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
179,0.742,0.689211,0.633192,0.746,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
180,0.766,0.712314,0.708753,0.766,perturb_2_verb_clusters,bert-base-multilingual-cased
181,0.766,0.712314,0.708753,0.766,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
182,0.766,0.712314,0.703075,0.764,perturb_am_infinitive,bert-base-multilingual-cased
183,0.766,0.712314,0.674074,0.764,perturb_article_before_personal_name,bert-base-multilingual-cased
184,0.766,0.712314,0.644032,0.766,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
185,0.766,0.712314,0.708753,0.766,perturb_da,bert-base-multilingual-cased
186,0.766,0.712314,0.575822,0.762,perturb_denn_in_questions,bert-base-multilingual-cased
187,0.766,0.712314,0.708753,0.766,perturb_double_article,bert-base-multilingual-cased
188,0.766,0.712314,0.708753,0.766,perturb_existential_clause,bert-base-multilingual-cased
189,0.766,0.712314,0.697773,0.766,perturb_genitive_to_dativ,bert-base-multilingual-cased
190,0.766,0.712314,0.707447,0.766,perturb_in,bert-base-multilingual-cased
191,0.766,0.712314,0.708753,0.766,perturb_nach,bert-base-multilingual-cased
192,0.766,0.712314,0.708753,0.766,perturb_negative_concord,bert-base-multilingual-cased
193,0.766,0.712314,0.706631,0.766,perturb_possesive_genitive,bert-base-multilingual-cased
194,0.766,0.712314,0.708753,0.766,perturb_relative_pronoun,bert-base-multilingual-cased
195,0.766,0.712314,0.710498,0.756,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
196,0.766,0.712314,0.668125,0.714,perturb_swap_name,bert-base-multilingual-cased
197,0.766,0.712314,0.671642,0.722,perturb_tun_imperativ,bert-base-multilingual-cased
198,0.886,0.762703,0.759162,0.886,perturb_2_verb_clusters,xlm-roberta-base
199,0.886,0.762703,0.759162,0.886,perturb_als_in_comparative_constructions,xlm-roberta-base
200,0.886,0.762703,0.752744,0.884,perturb_am_infinitive,xlm-roberta-base
201,0.886,0.762703,0.721088,0.886,perturb_article_before_personal_name,xlm-roberta-base
202,0.886,0.762703,0.663874,0.884,perturb_contracted_verb_and_pronoun,xlm-roberta-base
203,0.886,0.762703,0.759162,0.886,perturb_da,xlm-roberta-base
204,0.886,0.762703,0.593176,0.886,perturb_denn_in_questions,xlm-roberta-base
205,0.886,0.762703,0.759162,0.886,perturb_double_article,xlm-roberta-base
206,0.886,0.762703,0.759162,0.886,perturb_existential_clause,xlm-roberta-base
207,0.886,0.762703,0.746597,0.886,perturb_genitive_to_dativ,xlm-roberta-base
208,0.886,0.762703,0.757718,0.886,perturb_in,xlm-roberta-base
209,0.886,0.762703,0.759162,0.886,perturb_nach,xlm-roberta-base
210,0.886,0.762703,0.759162,0.886,perturb_negative_concord,xlm-roberta-base
211,0.886,0.762703,0.757465,0.886,perturb_possesive_genitive,xlm-roberta-base
212,0.886,0.762703,0.759162,0.886,perturb_relative_pronoun,xlm-roberta-base
213,0.886,0.762703,0.758368,0.882,perturb_schwa_elision_in_verbs,xlm-roberta-base
214,0.886,0.762703,0.720779,0.848,perturb_swap_name,xlm-roberta-base
215,0.886,0.762703,0.705512,0.894,perturb_tun_imperativ,xlm-roberta-base
216,0.89,0.810953,0.80674,0.89,perturb_2_verb_clusters,google/rembert
217,0.89,0.810953,0.80674,0.89,perturb_als_in_comparative_constructions,google/rembert
218,0.89,0.810953,0.801053,0.89,perturb_am_infinitive,google/rembert
219,0.89,0.810953,0.763158,0.89,perturb_article_before_personal_name,google/rembert
220,0.89,0.810953,0.708421,0.89,perturb_contracted_verb_and_pronoun,google/rembert
221,0.89,0.810953,0.80674,0.89,perturb_da,google/rembert
222,0.89,0.810953,0.639621,0.89,perturb_denn_in_questions,google/rembert
223,0.89,0.810953,0.80674,0.89,perturb_double_article,google/rembert
224,0.89,0.810953,0.80674,0.89,perturb_existential_clause,google/rembert
225,0.89,0.810953,0.796842,0.89,perturb_genitive_to_dativ,google/rembert
226,0.89,0.810953,0.799789,0.89,perturb_in,google/rembert
227,0.89,0.810953,0.80674,0.89,perturb_nach,google/rembert
228,0.89,0.810953,0.80674,0.89,perturb_negative_concord,google/rembert
229,0.89,0.810953,0.804634,0.89,perturb_possesive_genitive,google/rembert
230,0.89,0.810953,0.80674,0.89,perturb_relative_pronoun,google/rembert
231,0.89,0.810953,0.806332,0.89,perturb_schwa_elision_in_verbs,google/rembert
232,0.89,0.810953,0.764866,0.854,perturb_swap_name,google/rembert
233,0.89,0.810953,0.750266,0.894,perturb_tun_imperativ,google/rembert
234,0.704,0.678979,0.675353,0.704,perturb_2_verb_clusters,distilbert-base-multilingual-cased
235,0.704,0.678979,0.675353,0.704,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
236,0.704,0.678979,0.669565,0.7,perturb_am_infinitive,distilbert-base-multilingual-cased
237,0.704,0.678979,0.642042,0.704,perturb_article_before_personal_name,distilbert-base-multilingual-cased
238,0.704,0.678979,0.615049,0.704,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
239,0.704,0.678979,0.675353,0.704,perturb_da,distilbert-base-multilingual-cased
240,0.704,0.678979,0.553746,0.702,perturb_denn_in_questions,distilbert-base-multilingual-cased
241,0.704,0.678979,0.675353,0.704,perturb_double_article,distilbert-base-multilingual-cased
242,0.704,0.678979,0.675353,0.704,perturb_existential_clause,distilbert-base-multilingual-cased
243,0.704,0.678979,0.663055,0.704,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
244,0.704,0.678979,0.673203,0.704,perturb_in,distilbert-base-multilingual-cased
245,0.704,0.678979,0.675353,0.704,perturb_nach,distilbert-base-multilingual-cased
246,0.704,0.678979,0.675353,0.704,perturb_negative_concord,distilbert-base-multilingual-cased
247,0.704,0.678979,0.672816,0.704,perturb_possesive_genitive,distilbert-base-multilingual-cased
248,0.704,0.678979,0.675353,0.704,perturb_relative_pronoun,distilbert-base-multilingual-cased
249,0.704,0.678979,0.669924,0.702,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
250,0.704,0.678979,0.632997,0.654,perturb_swap_name,distilbert-base-multilingual-cased
251,0.704,0.678979,0.62232,0.68,perturb_tun_imperativ,distilbert-base-multilingual-cased
252,0.93,0.777956,0.772606,0.93,perturb_2_verb_clusters,google/rembert
253,0.93,0.777956,0.772606,0.93,perturb_als_in_comparative_constructions,google/rembert
254,0.93,0.777956,0.769395,0.93,perturb_am_infinitive,google/rembert
255,0.93,0.777956,0.737011,0.93,perturb_article_before_personal_name,google/rembert
256,0.93,0.777956,0.67884,0.928,perturb_contracted_verb_and_pronoun,google/rembert
257,0.93,0.777956,0.772606,0.93,perturb_da,google/rembert
258,0.93,0.777956,0.608231,0.93,perturb_denn_in_questions,google/rembert
259,0.93,0.777956,0.772606,0.93,perturb_double_article,google/rembert
260,0.93,0.777956,0.772606,0.93,perturb_existential_clause,google/rembert
261,0.93,0.777956,0.760428,0.93,perturb_genitive_to_dativ,google/rembert
262,0.93,0.777956,0.77492,0.932,perturb_in,google/rembert
263,0.93,0.777956,0.772606,0.93,perturb_nach,google/rembert
264,0.93,0.777956,0.772606,0.93,perturb_negative_concord,google/rembert
265,0.93,0.777956,0.769395,0.93,perturb_possesive_genitive,google/rembert
266,0.93,0.777956,0.772606,0.93,perturb_relative_pronoun,google/rembert
267,0.93,0.777956,0.773676,0.928,perturb_schwa_elision_in_verbs,google/rembert
268,0.93,0.777956,0.737251,0.896,perturb_swap_name,google/rembert
269,0.93,0.777956,0.721154,0.918,perturb_tun_imperativ,google/rembert
270,0.728,0.697872,0.697872,0.728,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
271,0.728,0.697872,0.697872,0.728,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
272,0.728,0.697872,0.69145,0.728,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
273,0.728,0.697872,0.664183,0.728,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
274,0.728,0.697872,0.598618,0.728,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
275,0.728,0.697872,0.697872,0.728,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
276,0.728,0.697872,0.537726,0.73,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
277,0.728,0.697872,0.697872,0.728,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
278,0.728,0.697872,0.697872,0.728,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
279,0.728,0.697872,0.686535,0.728,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
280,0.728,0.697872,0.697872,0.728,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
281,0.728,0.697872,0.697872,0.728,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
282,0.728,0.697872,0.697872,0.728,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
283,0.728,0.697872,0.695005,0.728,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
284,0.728,0.697872,0.697872,0.728,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
285,0.728,0.697872,0.69288,0.728,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
286,0.728,0.697872,0.658604,0.674,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
287,0.728,0.697872,0.664183,0.696,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
288,0.912,0.781646,0.777426,0.912,perturb_2_verb_clusters,xlm-roberta-base
289,0.912,0.781646,0.777426,0.912,perturb_als_in_comparative_constructions,xlm-roberta-base
290,0.912,0.781646,0.772559,0.914,perturb_am_infinitive,xlm-roberta-base
291,0.912,0.781646,0.741015,0.91,perturb_article_before_personal_name,xlm-roberta-base
292,0.912,0.781646,0.683184,0.912,perturb_contracted_verb_and_pronoun,xlm-roberta-base
293,0.912,0.781646,0.777426,0.912,perturb_da,xlm-roberta-base
294,0.912,0.781646,0.618546,0.912,perturb_denn_in_questions,xlm-roberta-base
295,0.912,0.781646,0.777426,0.912,perturb_double_article,xlm-roberta-base
296,0.912,0.781646,0.777426,0.912,perturb_existential_clause,xlm-roberta-base
297,0.912,0.781646,0.766473,0.912,perturb_genitive_to_dativ,xlm-roberta-base
298,0.912,0.781646,0.777426,0.912,perturb_in,xlm-roberta-base
299,0.912,0.781646,0.777426,0.912,perturb_nach,xlm-roberta-base
300,0.912,0.781646,0.777426,0.912,perturb_negative_concord,xlm-roberta-base
301,0.912,0.781646,0.775962,0.912,perturb_possesive_genitive,xlm-roberta-base
302,0.912,0.781646,0.777426,0.912,perturb_relative_pronoun,xlm-roberta-base
303,0.912,0.781646,0.783941,0.904,perturb_schwa_elision_in_verbs,xlm-roberta-base
304,0.912,0.781646,0.738394,0.874,perturb_swap_name,xlm-roberta-base
305,0.912,0.781646,0.707419,0.906,perturb_tun_imperativ,xlm-roberta-base
306,0.89,0.743915,0.740074,0.89,perturb_2_verb_clusters,xlm-roberta-base
