,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
76,0.77,0.637214,0.566215,0.77,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
77,0.77,0.637214,0.633766,0.77,perturb_da,distilbert-base-multilingual-cased
78,0.77,0.637214,0.512284,0.766,perturb_denn_in_questions,distilbert-base-multilingual-cased
79,0.77,0.637214,0.633766,0.77,perturb_double_article,distilbert-base-multilingual-cased
80,0.77,0.637214,0.633766,0.77,perturb_existential_clause,distilbert-base-multilingual-cased
81,0.77,0.637214,0.622015,0.77,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
82,0.77,0.637214,0.633385,0.768,perturb_in,distilbert-base-multilingual-cased
83,0.77,0.637214,0.633766,0.77,perturb_nach,distilbert-base-multilingual-cased
84,0.77,0.637214,0.633766,0.77,perturb_negative_concord,distilbert-base-multilingual-cased
85,0.77,0.637214,0.632727,0.77,perturb_possesive_genitive,distilbert-base-multilingual-cased
86,0.77,0.637214,0.633766,0.77,perturb_relative_pronoun,distilbert-base-multilingual-cased
87,0.77,0.637214,0.629823,0.754,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
88,0.77,0.637214,0.596887,0.716,perturb_swap_name,distilbert-base-multilingual-cased
89,0.77,0.637214,0.600629,0.72,perturb_tun_imperativ,distilbert-base-multilingual-cased
90,0.924,0.77152,0.766206,0.924,perturb_2_verb_clusters,xlm-roberta-base
91,0.924,0.77152,0.766206,0.924,perturb_als_in_comparative_constructions,xlm-roberta-base
92,0.924,0.77152,0.760743,0.928,perturb_am_infinitive,xlm-roberta-base
93,0.924,0.77152,0.727949,0.924,perturb_article_before_personal_name,xlm-roberta-base
94,0.924,0.77152,0.668085,0.924,perturb_contracted_verb_and_pronoun,xlm-roberta-base
95,0.924,0.77152,0.766206,0.924,perturb_da,xlm-roberta-base
96,0.924,0.77152,0.604676,0.924,perturb_denn_in_questions,xlm-roberta-base
97,0.924,0.77152,0.766206,0.924,perturb_double_article,xlm-roberta-base
98,0.924,0.77152,0.766206,0.924,perturb_existential_clause,xlm-roberta-base
99,0.924,0.77152,0.755319,0.924,perturb_genitive_to_dativ,xlm-roberta-base
100,0.924,0.77152,0.757447,0.924,perturb_in,xlm-roberta-base
101,0.924,0.77152,0.766206,0.924,perturb_nach,xlm-roberta-base
102,0.924,0.77152,0.766206,0.924,perturb_negative_concord,xlm-roberta-base
103,0.924,0.77152,0.76327,0.924,perturb_possesive_genitive,xlm-roberta-base
104,0.924,0.77152,0.766206,0.924,perturb_relative_pronoun,xlm-roberta-base
105,0.924,0.77152,0.75983,0.912,perturb_schwa_elision_in_verbs,xlm-roberta-base
106,0.924,0.77152,0.728674,0.896,perturb_swap_name,xlm-roberta-base
107,0.924,0.77152,0.71421,0.914,perturb_tun_imperativ,xlm-roberta-base
108,0.77,0.725673,0.720786,0.77,perturb_2_verb_clusters,bert-base-multilingual-cased
109,0.77,0.725673,0.720786,0.77,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
110,0.77,0.725673,0.716649,0.77,perturb_am_infinitive,bert-base-multilingual-cased
111,0.77,0.725673,0.687371,0.77,perturb_article_before_personal_name,bert-base-multilingual-cased
112,0.77,0.725673,0.653568,0.77,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
113,0.77,0.725673,0.720786,0.77,perturb_da,bert-base-multilingual-cased
114,0.77,0.725673,0.590604,0.768,perturb_denn_in_questions,bert-base-multilingual-cased
115,0.77,0.725673,0.720786,0.77,perturb_double_article,bert-base-multilingual-cased
116,0.77,0.725673,0.720786,0.77,perturb_existential_clause,bert-base-multilingual-cased
117,0.77,0.725673,0.70424,0.77,perturb_genitive_to_dativ,bert-base-multilingual-cased
118,0.77,0.725673,0.716805,0.772,perturb_in,bert-base-multilingual-cased
119,0.77,0.725673,0.720786,0.77,perturb_nach,bert-base-multilingual-cased
120,0.77,0.725673,0.720786,0.77,perturb_negative_concord,bert-base-multilingual-cased
121,0.77,0.725673,0.718718,0.77,perturb_possesive_genitive,bert-base-multilingual-cased
122,0.77,0.725673,0.720786,0.77,perturb_relative_pronoun,bert-base-multilingual-cased
123,0.77,0.725673,0.723493,0.766,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
124,0.77,0.725673,0.683396,0.728,perturb_swap_name,bert-base-multilingual-cased
125,0.77,0.725673,0.662833,0.764,perturb_tun_imperativ,bert-base-multilingual-cased
126,0.974,0.846933,0.8416,0.974,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
127,0.974,0.846933,0.8416,0.974,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
128,0.974,0.846933,0.836267,0.974,perturb_am_infinitive,microsoft/mdeberta-v3-base
129,0.974,0.846933,0.802772,0.974,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
130,0.974,0.846933,0.743863,0.974,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
131,0.974,0.846933,0.8416,0.974,perturb_da,microsoft/mdeberta-v3-base
132,0.974,0.846933,0.670933,0.976,perturb_denn_in_questions,microsoft/mdeberta-v3-base
133,0.974,0.846933,0.8416,0.974,perturb_double_article,microsoft/mdeberta-v3-base
134,0.974,0.846933,0.8416,0.974,perturb_existential_clause,microsoft/mdeberta-v3-base
135,0.974,0.846933,0.830933,0.974,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
136,0.974,0.846933,0.831197,0.974,perturb_in,microsoft/mdeberta-v3-base
137,0.974,0.846933,0.8416,0.974,perturb_nach,microsoft/mdeberta-v3-base
138,0.974,0.846933,0.8416,0.974,perturb_negative_concord,microsoft/mdeberta-v3-base
139,0.974,0.846933,0.8384,0.974,perturb_possesive_genitive,microsoft/mdeberta-v3-base
140,0.974,0.846933,0.8416,0.974,perturb_relative_pronoun,microsoft/mdeberta-v3-base
141,0.974,0.846933,0.839019,0.972,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
142,0.974,0.846933,0.804408,0.94,perturb_swap_name,microsoft/mdeberta-v3-base
143,0.974,0.846933,0.789586,0.974,perturb_tun_imperativ,microsoft/mdeberta-v3-base
144,0.78,0.72093,0.714889,0.78,perturb_2_verb_clusters,bert-base-multilingual-cased
145,0.78,0.72093,0.714889,0.78,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
146,0.78,0.72093,0.710665,0.782,perturb_am_infinitive,bert-base-multilingual-cased
147,0.78,0.72093,0.68321,0.778,perturb_article_before_personal_name,bert-base-multilingual-cased
148,0.78,0.72093,0.643923,0.78,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
149,0.78,0.72093,0.714889,0.78,perturb_da,bert-base-multilingual-cased
150,0.78,0.72093,0.580169,0.782,perturb_denn_in_questions,bert-base-multilingual-cased
151,0.78,0.72093,0.714889,0.78,perturb_double_article,bert-base-multilingual-cased
152,0.78,0.72093,0.714889,0.78,perturb_existential_clause,bert-base-multilingual-cased
153,0.78,0.72093,0.699736,0.78,perturb_genitive_to_dativ,bert-base-multilingual-cased
154,0.78,0.72093,0.712546,0.78,perturb_in,bert-base-multilingual-cased
155,0.78,0.72093,0.715945,0.78,perturb_nach,bert-base-multilingual-cased
156,0.78,0.72093,0.714889,0.78,perturb_negative_concord,bert-base-multilingual-cased
157,0.78,0.72093,0.713456,0.78,perturb_possesive_genitive,bert-base-multilingual-cased
158,0.78,0.72093,0.714889,0.78,perturb_relative_pronoun,bert-base-multilingual-cased
159,0.78,0.72093,0.713833,0.782,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
160,0.78,0.72093,0.679389,0.732,perturb_swap_name,bert-base-multilingual-cased
161,0.78,0.72093,0.670879,0.75,perturb_tun_imperativ,bert-base-multilingual-cased
162,0.978,0.821053,0.816842,0.978,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
163,0.978,0.821053,0.816842,0.978,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
164,0.978,0.821053,0.811579,0.98,perturb_am_infinitive,microsoft/mdeberta-v3-base
165,0.978,0.821053,0.781694,0.976,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
166,0.978,0.821053,0.721053,0.978,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
167,0.978,0.821053,0.816842,0.978,perturb_da,microsoft/mdeberta-v3-base
168,0.978,0.821053,0.651555,0.978,perturb_denn_in_questions,microsoft/mdeberta-v3-base
169,0.978,0.821053,0.816842,0.978,perturb_double_article,microsoft/mdeberta-v3-base
170,0.978,0.821053,0.816842,0.978,perturb_existential_clause,microsoft/mdeberta-v3-base
171,0.978,0.821053,0.807996,0.978,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
172,0.978,0.821053,0.814113,0.978,perturb_in,microsoft/mdeberta-v3-base
173,0.978,0.821053,0.816842,0.978,perturb_nach,microsoft/mdeberta-v3-base
174,0.978,0.821053,0.816842,0.978,perturb_negative_concord,microsoft/mdeberta-v3-base
175,0.978,0.821053,0.812829,0.978,perturb_possesive_genitive,microsoft/mdeberta-v3-base
176,0.978,0.821053,0.816842,0.978,perturb_relative_pronoun,microsoft/mdeberta-v3-base
177,0.978,0.821053,0.814542,0.962,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
178,0.978,0.821053,0.779956,0.948,perturb_swap_name,microsoft/mdeberta-v3-base
179,0.978,0.821053,0.773277,0.956,perturb_tun_imperativ,microsoft/mdeberta-v3-base
180,0.722,0.720379,0.716842,0.722,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
181,0.722,0.720379,0.716842,0.722,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
182,0.722,0.720379,0.710153,0.726,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
183,0.722,0.720379,0.683878,0.722,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
184,0.722,0.720379,0.621778,0.722,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
185,0.722,0.720379,0.716842,0.722,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
186,0.722,0.720379,0.558066,0.722,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
187,0.722,0.720379,0.716842,0.722,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
188,0.722,0.720379,0.716842,0.722,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
189,0.722,0.720379,0.702105,0.722,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
190,0.722,0.720379,0.71406,0.726,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
191,0.722,0.720379,0.716842,0.722,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
192,0.722,0.720379,0.716842,0.722,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
193,0.722,0.720379,0.713985,0.722,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
194,0.722,0.720379,0.716842,0.722,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
195,0.722,0.720379,0.712934,0.724,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
196,0.722,0.720379,0.680065,0.68,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
197,0.722,0.720379,0.645963,0.702,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
198,0.964,0.83106,0.826863,0.964,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
199,0.964,0.83106,0.826863,0.964,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
200,0.964,0.83106,0.824331,0.964,perturb_am_infinitive,microsoft/mdeberta-v3-base
201,0.964,0.83106,0.792868,0.964,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
202,0.964,0.83106,0.730608,0.964,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
203,0.964,0.83106,0.826863,0.964,perturb_da,microsoft/mdeberta-v3-base
204,0.964,0.83106,0.657922,0.964,perturb_denn_in_questions,microsoft/mdeberta-v3-base
205,0.964,0.83106,0.826863,0.964,perturb_double_article,microsoft/mdeberta-v3-base
206,0.964,0.83106,0.826863,0.964,perturb_existential_clause,microsoft/mdeberta-v3-base
207,0.964,0.83106,0.816134,0.964,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
208,0.964,0.83106,0.825197,0.964,perturb_in,microsoft/mdeberta-v3-base
209,0.964,0.83106,0.826863,0.964,perturb_nach,microsoft/mdeberta-v3-base
210,0.964,0.83106,0.826863,0.964,perturb_negative_concord,microsoft/mdeberta-v3-base
211,0.964,0.83106,0.822851,0.964,perturb_possesive_genitive,microsoft/mdeberta-v3-base
212,0.964,0.83106,0.826863,0.964,perturb_relative_pronoun,microsoft/mdeberta-v3-base
213,0.964,0.83106,0.823899,0.962,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
214,0.964,0.83106,0.791126,0.936,perturb_swap_name,microsoft/mdeberta-v3-base
215,0.964,0.83106,0.782836,0.966,perturb_tun_imperativ,microsoft/mdeberta-v3-base
216,0.938,0.822176,0.817564,0.938,perturb_2_verb_clusters,google/rembert
217,0.938,0.822176,0.817564,0.938,perturb_als_in_comparative_constructions,google/rembert
218,0.938,0.822176,0.812957,0.938,perturb_am_infinitive,google/rembert
219,0.938,0.822176,0.780157,0.938,perturb_article_before_personal_name,google/rembert
220,0.938,0.822176,0.72376,0.932,perturb_contracted_verb_and_pronoun,google/rembert
221,0.938,0.822176,0.817564,0.938,perturb_da,google/rembert
222,0.938,0.822176,0.651333,0.938,perturb_denn_in_questions,google/rembert
223,0.938,0.822176,0.817564,0.938,perturb_double_article,google/rembert
224,0.938,0.822176,0.817564,0.938,perturb_existential_clause,google/rembert
225,0.938,0.822176,0.806688,0.938,perturb_genitive_to_dativ,google/rembert
226,0.938,0.822176,0.819227,0.938,perturb_in,google/rembert
227,0.938,0.822176,0.816092,0.938,perturb_nach,google/rembert
228,0.938,0.822176,0.817564,0.938,perturb_negative_concord,google/rembert
229,0.938,0.822176,0.815047,0.938,perturb_possesive_genitive,google/rembert
230,0.938,0.822176,0.817564,0.938,perturb_relative_pronoun,google/rembert
231,0.938,0.822176,0.814893,0.928,perturb_schwa_elision_in_verbs,google/rembert
232,0.938,0.822176,0.777598,0.89,perturb_swap_name,google/rembert
233,0.938,0.822176,0.755881,0.92,perturb_tun_imperativ,google/rembert
234,0.806,0.703934,0.697362,0.806,perturb_2_verb_clusters,bert-base-multilingual-cased
235,0.806,0.703934,0.697362,0.806,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
236,0.806,0.703934,0.692188,0.804,perturb_am_infinitive,bert-base-multilingual-cased
237,0.806,0.703934,0.670814,0.806,perturb_article_before_personal_name,bert-base-multilingual-cased
238,0.806,0.703934,0.618257,0.806,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
239,0.806,0.703934,0.697362,0.806,perturb_da,bert-base-multilingual-cased
240,0.806,0.703934,0.560786,0.8,perturb_denn_in_questions,bert-base-multilingual-cased
241,0.806,0.703934,0.697362,0.806,perturb_double_article,bert-base-multilingual-cased
242,0.806,0.703934,0.697362,0.806,perturb_existential_clause,bert-base-multilingual-cased
243,0.806,0.703934,0.684238,0.806,perturb_genitive_to_dativ,bert-base-multilingual-cased
244,0.806,0.703934,0.695381,0.806,perturb_in,bert-base-multilingual-cased
245,0.806,0.703934,0.697362,0.806,perturb_nach,bert-base-multilingual-cased
246,0.806,0.703934,0.697362,0.806,perturb_negative_concord,bert-base-multilingual-cased
247,0.806,0.703934,0.695652,0.806,perturb_possesive_genitive,bert-base-multilingual-cased
248,0.806,0.703934,0.697362,0.806,perturb_relative_pronoun,bert-base-multilingual-cased
249,0.806,0.703934,0.69912,0.79,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
250,0.806,0.703934,0.661686,0.762,perturb_swap_name,bert-base-multilingual-cased
251,0.806,0.703934,0.652356,0.76,perturb_tun_imperativ,bert-base-multilingual-cased
252,0.91,0.813815,0.809498,0.91,perturb_2_verb_clusters,xlm-roberta-base
253,0.91,0.813815,0.809498,0.91,perturb_als_in_comparative_constructions,xlm-roberta-base
254,0.91,0.813815,0.805181,0.912,perturb_am_infinitive,xlm-roberta-base
255,0.91,0.813815,0.770227,0.904,perturb_article_before_personal_name,xlm-roberta-base
256,0.91,0.813815,0.70912,0.908,perturb_contracted_verb_and_pronoun,xlm-roberta-base
257,0.91,0.813815,0.809498,0.91,perturb_da,xlm-roberta-base
258,0.91,0.813815,0.636069,0.91,perturb_denn_in_questions,xlm-roberta-base
259,0.91,0.813815,0.809498,0.91,perturb_double_article,xlm-roberta-base
260,0.91,0.813815,0.809498,0.91,perturb_existential_clause,xlm-roberta-base
261,0.91,0.813815,0.798274,0.91,perturb_genitive_to_dativ,xlm-roberta-base
262,0.91,0.813815,0.798487,0.912,perturb_in,xlm-roberta-base
263,0.91,0.813815,0.809498,0.91,perturb_nach,xlm-roberta-base
264,0.91,0.813815,0.809498,0.91,perturb_negative_concord,xlm-roberta-base
265,0.91,0.813815,0.808419,0.91,perturb_possesive_genitive,xlm-roberta-base
266,0.91,0.813815,0.809498,0.91,perturb_relative_pronoun,xlm-roberta-base
267,0.91,0.813815,0.808419,0.904,perturb_schwa_elision_in_verbs,xlm-roberta-base
268,0.91,0.813815,0.769145,0.864,perturb_swap_name,xlm-roberta-base
269,0.91,0.813815,0.761493,0.902,perturb_tun_imperativ,xlm-roberta-base
270,0.744,0.673831,0.670247,0.744,perturb_2_verb_clusters,distilbert-base-multilingual-cased
271,0.744,0.673831,0.670247,0.744,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
272,0.744,0.673831,0.665593,0.744,perturb_am_infinitive,distilbert-base-multilingual-cased
273,0.744,0.673831,0.636559,0.74,perturb_article_before_personal_name,distilbert-base-multilingual-cased
274,0.744,0.673831,0.60355,0.744,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
275,0.744,0.673831,0.670247,0.744,perturb_da,distilbert-base-multilingual-cased
276,0.744,0.673831,0.550429,0.742,perturb_denn_in_questions,distilbert-base-multilingual-cased
277,0.744,0.673831,0.670247,0.744,perturb_double_article,distilbert-base-multilingual-cased
278,0.744,0.673831,0.670247,0.744,perturb_existential_clause,distilbert-base-multilingual-cased
279,0.744,0.673831,0.656652,0.744,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
280,0.744,0.673831,0.666667,0.744,perturb_in,distilbert-base-multilingual-cased
281,0.744,0.673831,0.671682,0.744,perturb_nach,distilbert-base-multilingual-cased
282,0.744,0.673831,0.670247,0.744,perturb_negative_concord,distilbert-base-multilingual-cased
283,0.744,0.673831,0.66774,0.744,perturb_possesive_genitive,distilbert-base-multilingual-cased
284,0.744,0.673831,0.670247,0.744,perturb_relative_pronoun,distilbert-base-multilingual-cased
285,0.744,0.673831,0.661273,0.742,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
286,0.744,0.673831,0.62965,0.69,perturb_swap_name,distilbert-base-multilingual-cased
287,0.744,0.673831,0.623362,0.718,perturb_tun_imperativ,distilbert-base-multilingual-cased
288,0.974,0.811861,0.807771,0.974,perturb_2_verb_clusters,google/rembert
289,0.974,0.811861,0.807771,0.974,perturb_als_in_comparative_constructions,google/rembert
290,0.974,0.811861,0.797552,0.974,perturb_am_infinitive,google/rembert
291,0.974,0.811861,0.773797,0.974,perturb_article_before_personal_name,google/rembert
292,0.974,0.811861,0.716113,0.974,perturb_contracted_verb_and_pronoun,google/rembert
293,0.974,0.811861,0.807771,0.974,perturb_da,google/rembert
294,0.974,0.811861,0.645524,0.974,perturb_denn_in_questions,google/rembert
295,0.974,0.811861,0.807771,0.974,perturb_double_article,google/rembert
296,0.974,0.811861,0.807771,0.974,perturb_existential_clause,google/rembert
297,0.974,0.811861,0.793667,0.974,perturb_genitive_to_dativ,google/rembert
298,0.974,0.811861,0.809207,0.974,perturb_in,google/rembert
299,0.974,0.811861,0.807771,0.974,perturb_nach,google/rembert
300,0.974,0.811861,0.807771,0.974,perturb_negative_concord,google/rembert
301,0.974,0.811861,0.806336,0.974,perturb_possesive_genitive,google/rembert
302,0.974,0.811861,0.807771,0.974,perturb_relative_pronoun,google/rembert
303,0.974,0.811861,0.810838,0.976,perturb_schwa_elision_in_verbs,google/rembert
304,0.974,0.811861,0.775251,0.954,perturb_swap_name,google/rembert
305,0.974,0.811861,0.751016,0.976,perturb_tun_imperativ,google/rembert
306,0.762,0.662753,0.658133,0.762,perturb_2_verb_clusters,distilbert-base-multilingual-cased
307,0.762,0.662753,0.658133,0.762,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
308,0.762,0.662753,0.658861,0.762,perturb_am_infinitive,distilbert-base-multilingual-cased
309,0.762,0.662753,0.621795,0.76,perturb_article_before_personal_name,distilbert-base-multilingual-cased
