,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
65,0.791713,0.92489,0.8753296993142254,0.7917133258678611,perturb_nach,bert-base-multilingual-cased
66,0.791713,0.92489,0.8826737027264733,0.7917133258678611,perturb_negative_concord,bert-base-multilingual-cased
67,0.791713,0.92489,0.8826737027264733,0.7917133258678611,perturb_possesive_genitive,bert-base-multilingual-cased
68,0.791713,0.92489,0.8826737027264733,0.7917133258678611,perturb_relative_pronoun,bert-base-multilingual-cased
69,0.791713,0.92489,0.8824771287825475,0.7917133258678611,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
70,0.791713,0.92489,0.8826737027264733,0.7917133258678611,perturb_swap_name,bert-base-multilingual-cased
71,0.791713,0.92489,0.8037941331459687,0.7905935050391937,perturb_tun_imperativ,bert-base-multilingual-cased
72,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_2_verb_clusters,xlm-roberta-base
73,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_als_in_comparative_constructions,xlm-roberta-base
74,0.790594,0.925084,0.8519105476316252,0.7872340425531915,perturb_am_infinitive,xlm-roberta-base
75,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_article_before_personal_name,xlm-roberta-base
76,0.790594,0.925084,0.8573946765379868,0.7905935050391937,perturb_contracted_verb_and_pronoun,xlm-roberta-base
77,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_da,xlm-roberta-base
78,0.790594,0.925084,0.8813678829543451,0.7905935050391937,perturb_denn_in_questions,xlm-roberta-base
79,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_double_article,xlm-roberta-base
80,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_existential_clause,xlm-roberta-base
81,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_genitive_to_dativ,xlm-roberta-base
82,0.790594,0.925084,0.8787878787878788,0.7905935050391937,perturb_in,xlm-roberta-base
83,0.790594,0.925084,0.8813678829543451,0.7905935050391937,perturb_nach,xlm-roberta-base
84,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_negative_concord,xlm-roberta-base
85,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_possesive_genitive,xlm-roberta-base
86,0.790594,0.925084,0.8827780715670721,0.7905935050391937,perturb_relative_pronoun,xlm-roberta-base
87,0.790594,0.925084,0.8861071932299012,0.7905935050391937,perturb_schwa_elision_in_verbs,xlm-roberta-base
88,0.790594,0.925084,0.8831306187202539,0.7905935050391937,perturb_swap_name,xlm-roberta-base
89,0.790594,0.925084,0.8026060926219405,0.7905935050391937,perturb_tun_imperativ,xlm-roberta-base
90,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_2_verb_clusters,bert-base-multilingual-cased
91,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
92,0.795073,0.926512,0.8545869145763901,0.793952967525196,perturb_am_infinitive,bert-base-multilingual-cased
93,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_article_before_personal_name,bert-base-multilingual-cased
94,0.795073,0.926512,0.8586497890295358,0.7950727883538634,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
95,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_da,bert-base-multilingual-cased
96,0.795073,0.926512,0.8825597749648383,0.7950727883538634,perturb_denn_in_questions,bert-base-multilingual-cased
97,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_double_article,bert-base-multilingual-cased
98,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_existential_clause,bert-base-multilingual-cased
99,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_genitive_to_dativ,bert-base-multilingual-cased
100,0.795073,0.926512,0.8818565400843881,0.7950727883538634,perturb_in,bert-base-multilingual-cased
101,0.795073,0.926512,0.8815049226441632,0.793952967525196,perturb_nach,bert-base-multilingual-cased
102,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_negative_concord,bert-base-multilingual-cased
103,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_possesive_genitive,bert-base-multilingual-cased
104,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_relative_pronoun,bert-base-multilingual-cased
105,0.795073,0.926512,0.8853323953570172,0.7950727883538634,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
106,0.795073,0.926512,0.8843178621659634,0.7950727883538634,perturb_swap_name,bert-base-multilingual-cased
107,0.795073,0.926512,0.8072395009664383,0.793952967525196,perturb_tun_imperativ,bert-base-multilingual-cased
108,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_2_verb_clusters,distilbert-base-multilingual-cased
109,0.793953,0.920373,0.8771744860305745,0.793952967525196,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
110,0.793953,0.920373,0.8482189857869801,0.7905935050391937,perturb_am_infinitive,distilbert-base-multilingual-cased
111,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_article_before_personal_name,distilbert-base-multilingual-cased
112,0.793953,0.920373,0.852522411671647,0.793952967525196,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
113,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_da,distilbert-base-multilingual-cased
114,0.793953,0.920373,0.8764281947618211,0.793952967525196,perturb_denn_in_questions,distilbert-base-multilingual-cased
115,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_double_article,distilbert-base-multilingual-cased
116,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_existential_clause,distilbert-base-multilingual-cased
117,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
118,0.793953,0.920373,0.8766256590509666,0.793952967525196,perturb_in,distilbert-base-multilingual-cased
119,0.793953,0.920373,0.8711095480921399,0.7928331466965286,perturb_nach,distilbert-base-multilingual-cased
120,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_negative_concord,distilbert-base-multilingual-cased
121,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_possesive_genitive,distilbert-base-multilingual-cased
122,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_relative_pronoun,distilbert-base-multilingual-cased
123,0.793953,0.920373,0.879549850536311,0.793952967525196,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
124,0.793953,0.920373,0.8781859729302163,0.793952967525196,perturb_swap_name,distilbert-base-multilingual-cased
125,0.793953,0.920373,0.8002810468997014,0.7928331466965286,perturb_tun_imperativ,distilbert-base-multilingual-cased
126,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_2_verb_clusters,xlm-roberta-base
127,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_als_in_comparative_constructions,xlm-roberta-base
128,0.790594,0.927552,0.8547279450607501,0.7905935050391937,perturb_am_infinitive,xlm-roberta-base
129,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_article_before_personal_name,xlm-roberta-base
130,0.790594,0.927552,0.8600141043723555,0.7905935050391937,perturb_contracted_verb_and_pronoun,xlm-roberta-base
131,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_da,xlm-roberta-base
132,0.790594,0.927552,0.8836389280677011,0.7905935050391937,perturb_denn_in_questions,xlm-roberta-base
133,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_double_article,xlm-roberta-base
134,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_existential_clause,xlm-roberta-base
135,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_genitive_to_dativ,xlm-roberta-base
136,0.790594,0.927552,0.881565033486077,0.7905935050391937,perturb_in,xlm-roberta-base
137,0.790594,0.927552,0.8839915373765866,0.7905935050391937,perturb_nach,xlm-roberta-base
138,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_negative_concord,xlm-roberta-base
139,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_possesive_genitive,xlm-roberta-base
140,0.790594,0.927552,0.8848933544861625,0.7905935050391937,perturb_relative_pronoun,xlm-roberta-base
141,0.790594,0.927552,0.8848933544861625,0.7905935050391937,perturb_schwa_elision_in_verbs,xlm-roberta-base
142,0.790594,0.927552,0.8854019746121297,0.7905935050391937,perturb_swap_name,xlm-roberta-base
143,0.790594,0.927552,0.8056387665198238,0.7894736842105263,perturb_tun_imperativ,xlm-roberta-base
144,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_2_verb_clusters,distilbert-base-multilingual-cased
145,0.792833,0.92213,0.8789316464593216,0.7928331466965286,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
146,0.792833,0.92213,0.8493775206031913,0.7905935050391937,perturb_am_infinitive,distilbert-base-multilingual-cased
147,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_article_before_personal_name,distilbert-base-multilingual-cased
148,0.792833,0.92213,0.8542801898400422,0.7928331466965286,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
149,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_da,distilbert-base-multilingual-cased
150,0.792833,0.92213,0.8781859729302163,0.7928331466965286,perturb_denn_in_questions,distilbert-base-multilingual-cased
151,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_double_article,distilbert-base-multilingual-cased
152,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_existential_clause,distilbert-base-multilingual-cased
153,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
154,0.792833,0.92213,0.8756585879873552,0.7928331466965286,perturb_in,distilbert-base-multilingual-cased
155,0.792833,0.92213,0.8583479789103691,0.7928331466965286,perturb_nach,distilbert-base-multilingual-cased
156,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_negative_concord,distilbert-base-multilingual-cased
157,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_possesive_genitive,distilbert-base-multilingual-cased
158,0.792833,0.92213,0.8797891036906854,0.7928331466965286,perturb_relative_pronoun,distilbert-base-multilingual-cased
159,0.792833,0.92213,0.8788890841975743,0.7928331466965286,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
160,0.792833,0.92213,0.8799437510986112,0.7928331466965286,perturb_swap_name,distilbert-base-multilingual-cased
161,0.792833,0.92213,0.800561797752809,0.7928331466965286,perturb_tun_imperativ,distilbert-base-multilingual-cased
162,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_2_verb_clusters,distilbert-base-multilingual-cased
163,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
164,0.791713,0.921427,0.8473684210526315,0.7917133258678611,perturb_am_infinitive,distilbert-base-multilingual-cased
165,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_article_before_personal_name,distilbert-base-multilingual-cased
166,0.791713,0.921427,0.8535770785726841,0.7917133258678611,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
167,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_da,distilbert-base-multilingual-cased
168,0.791713,0.921427,0.8774828616628582,0.7917133258678611,perturb_denn_in_questions,distilbert-base-multilingual-cased
169,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_double_article,distilbert-base-multilingual-cased
170,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_existential_clause,distilbert-base-multilingual-cased
171,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
172,0.791713,0.921427,0.8766256590509666,0.7917133258678611,perturb_in,distilbert-base-multilingual-cased
173,0.791713,0.921427,0.8569420035149385,0.7917133258678611,perturb_nach,distilbert-base-multilingual-cased
174,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_negative_concord,distilbert-base-multilingual-cased
175,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_possesive_genitive,distilbert-base-multilingual-cased
176,0.791713,0.921427,0.8790861159929702,0.7917133258678611,perturb_relative_pronoun,distilbert-base-multilingual-cased
177,0.791713,0.921427,0.8787346221441125,0.7917133258678611,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
178,0.791713,0.921427,0.8792406398312533,0.7917133258678611,perturb_swap_name,distilbert-base-multilingual-cased
179,0.791713,0.921427,0.8000702123924873,0.7917133258678611,perturb_tun_imperativ,distilbert-base-multilingual-cased
180,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_2_verb_clusters,distilbert-base-multilingual-cased
181,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
182,0.792833,0.921424,0.8507121505187271,0.7917133258678611,perturb_am_infinitive,distilbert-base-multilingual-cased
183,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_article_before_personal_name,distilbert-base-multilingual-cased
184,0.792833,0.921424,0.8537702607470049,0.7928331466965286,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
185,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_da,distilbert-base-multilingual-cased
186,0.792833,0.921424,0.8777307963354474,0.7928331466965286,perturb_denn_in_questions,distilbert-base-multilingual-cased
187,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_double_article,distilbert-base-multilingual-cased
188,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_existential_clause,distilbert-base-multilingual-cased
189,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
190,0.792833,0.921424,0.8763213530655392,0.7928331466965286,perturb_in,distilbert-base-multilingual-cased
191,0.792833,0.921424,0.857293868921776,0.7928331466965286,perturb_nach,distilbert-base-multilingual-cased
192,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_negative_concord,distilbert-base-multilingual-cased
193,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_possesive_genitive,distilbert-base-multilingual-cased
194,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_relative_pronoun,distilbert-base-multilingual-cased
195,0.792833,0.921424,0.8798449612403101,0.793952967525196,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
196,0.792833,0.921424,0.879492600422833,0.7928331466965286,perturb_swap_name,distilbert-base-multilingual-cased
197,0.792833,0.921424,0.8007042253521126,0.793952967525196,perturb_tun_imperativ,distilbert-base-multilingual-cased
198,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_2_verb_clusters,google/rembert
199,0.792833,0.923645,0.8814215341308936,0.7928331466965286,perturb_als_in_comparative_constructions,google/rembert
200,0.792833,0.923645,0.8525854513584575,0.7928331466965286,perturb_am_infinitive,google/rembert
201,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_article_before_personal_name,google/rembert
202,0.792833,0.923645,0.8567909922589725,0.7928331466965286,perturb_contracted_verb_and_pronoun,google/rembert
203,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_da,google/rembert
204,0.792833,0.923645,0.8803659394792399,0.7928331466965286,perturb_denn_in_questions,google/rembert
205,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_double_article,google/rembert
206,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_existential_clause,google/rembert
207,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_genitive_to_dativ,google/rembert
208,0.792833,0.923645,0.8812664907651715,0.7928331466965286,perturb_in,google/rembert
209,0.792833,0.923645,0.8802110817941952,0.7928331466965286,perturb_nach,google/rembert
210,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_negative_concord,google/rembert
211,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_possesive_genitive,google/rembert
212,0.792833,0.923645,0.8824771287825475,0.7928331466965286,perturb_relative_pronoun,google/rembert
213,0.792833,0.923645,0.8817733990147782,0.7928331466965286,perturb_schwa_elision_in_verbs,google/rembert
214,0.792833,0.923645,0.882125263898663,0.7928331466965286,perturb_swap_name,google/rembert
215,0.792833,0.923645,0.8057604495960662,0.7928331466965286,perturb_tun_imperativ,google/rembert
216,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
217,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
218,0.793953,0.926975,0.8559887600983492,0.7905935050391937,perturb_am_infinitive,microsoft/mdeberta-v3-base
219,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
220,0.793953,0.926975,0.8590533169100828,0.793952967525196,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
221,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_da,microsoft/mdeberta-v3-base
222,0.793953,0.926975,0.8829843392574345,0.793952967525196,perturb_denn_in_questions,microsoft/mdeberta-v3-base
223,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_double_article,microsoft/mdeberta-v3-base
224,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_existential_clause,microsoft/mdeberta-v3-base
225,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
226,0.793953,0.926975,0.8829113924050633,0.793952967525196,perturb_in,microsoft/mdeberta-v3-base
227,0.793953,0.926975,0.8816182937554969,0.793952967525196,perturb_nach,microsoft/mdeberta-v3-base
228,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_negative_concord,microsoft/mdeberta-v3-base
229,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_possesive_genitive,microsoft/mdeberta-v3-base
230,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_relative_pronoun,microsoft/mdeberta-v3-base
231,0.793953,0.926975,0.8823941197059854,0.793952967525196,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
232,0.793953,0.926975,0.8847439732535632,0.793952967525196,perturb_swap_name,microsoft/mdeberta-v3-base
233,0.793953,0.926975,0.80435928985762,0.793952967525196,perturb_tun_imperativ,microsoft/mdeberta-v3-base
234,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_2_verb_clusters,google/rembert
235,0.792833,0.926167,0.883171806167401,0.7928331466965286,perturb_als_in_comparative_constructions,google/rembert
236,0.792833,0.926167,0.8496595075955998,0.7917133258678611,perturb_am_infinitive,google/rembert
237,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_article_before_personal_name,google/rembert
238,0.792833,0.926167,0.858149779735683,0.7928331466965286,perturb_contracted_verb_and_pronoun,google/rembert
239,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_da,google/rembert
240,0.792833,0.926167,0.8821145374449338,0.7928331466965286,perturb_denn_in_questions,google/rembert
241,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_double_article,google/rembert
242,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_existential_clause,google/rembert
243,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_genitive_to_dativ,google/rembert
244,0.792833,0.926167,0.8833685694150811,0.7928331466965286,perturb_in,google/rembert
245,0.792833,0.926167,0.8738103630595699,0.7928331466965286,perturb_nach,google/rembert
246,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_negative_concord,google/rembert
247,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_possesive_genitive,google/rembert
248,0.792833,0.926167,0.8833685694150811,0.7928331466965286,perturb_relative_pronoun,google/rembert
249,0.792833,0.926167,0.8835242290748898,0.7928331466965286,perturb_schwa_elision_in_verbs,google/rembert
250,0.792833,0.926167,0.8838766519823789,0.7928331466965286,perturb_swap_name,google/rembert
251,0.792833,0.926167,0.8071227080394923,0.7928331466965286,perturb_tun_imperativ,google/rembert
252,0.792833,0.92286,0.8808473080317741,0.7928331466965286,perturb_2_verb_clusters,google/rembert
253,0.792833,0.92286,0.8801412180052957,0.7928331466965286,perturb_als_in_comparative_constructions,google/rembert
254,0.792833,0.92286,0.8491364117025028,0.7928331466965286,perturb_am_infinitive,google/rembert
255,0.792833,0.92286,0.8808473080317741,0.7928331466965286,perturb_article_before_personal_name,google/rembert
256,0.792833,0.92286,0.8550750220653134,0.7928331466965286,perturb_contracted_verb_and_pronoun,google/rembert
257,0.792833,0.92286,0.8808473080317741,0.7928331466965286,perturb_da,google/rembert
258,0.792833,0.92286,0.8790820829655781,0.7928331466965286,perturb_denn_in_questions,google/rembert
259,0.792833,0.92286,0.8808473080317741,0.7928331466965286,perturb_double_article,google/rembert
260,0.792833,0.92286,0.8808473080317741,0.7928331466965286,perturb_existential_clause,google/rembert
261,0.792833,0.92286,0.8808473080317741,0.7928331466965286,perturb_genitive_to_dativ,google/rembert
262,0.792833,0.92286,0.880183518616552,0.7928331466965286,perturb_in,google/rembert
