,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
72,0.787234,0.805376,0.775703,0.787234,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
73,0.787234,0.805376,0.775703,0.787234,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
74,0.787234,0.805376,0.749215,0.783875,perturb_am_infinitive,microsoft/mdeberta-v3-base
75,0.787234,0.805376,0.775703,0.787234,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
76,0.787234,0.805376,0.752662,0.787234,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
77,0.787234,0.805376,0.775703,0.787234,perturb_da,microsoft/mdeberta-v3-base
78,0.787234,0.805376,0.773957,0.787234,perturb_denn_in_questions,microsoft/mdeberta-v3-base
79,0.787234,0.805376,0.775703,0.787234,perturb_double_article,microsoft/mdeberta-v3-base
80,0.787234,0.805376,0.775703,0.787234,perturb_existential_clause,microsoft/mdeberta-v3-base
81,0.787234,0.805376,0.775703,0.787234,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
82,0.787234,0.805376,0.771942,0.787234,perturb_in,microsoft/mdeberta-v3-base
83,0.787234,0.805376,0.775567,0.789474,perturb_nach,microsoft/mdeberta-v3-base
84,0.787234,0.805376,0.775703,0.787234,perturb_negative_concord,microsoft/mdeberta-v3-base
85,0.787234,0.805376,0.775703,0.787234,perturb_possesive_genitive,microsoft/mdeberta-v3-base
86,0.787234,0.805376,0.775703,0.787234,perturb_relative_pronoun,microsoft/mdeberta-v3-base
87,0.787234,0.805376,0.772332,0.787234,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
88,0.787234,0.805376,0.775703,0.787234,perturb_swap_name,microsoft/mdeberta-v3-base
89,0.787234,0.805376,0.699616,0.788354,perturb_tun_imperativ,microsoft/mdeberta-v3-base
90,0.734602,0.557796,0.539469,0.734602,perturb_2_verb_clusters,distilbert-base-multilingual-cased
91,0.734602,0.557796,0.539288,0.734602,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
92,0.734602,0.557796,0.518272,0.730123,perturb_am_infinitive,distilbert-base-multilingual-cased
93,0.734602,0.557796,0.539469,0.734602,perturb_article_before_personal_name,distilbert-base-multilingual-cased
94,0.734602,0.557796,0.521841,0.732363,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
95,0.734602,0.557796,0.539469,0.734602,perturb_da,distilbert-base-multilingual-cased
96,0.734602,0.557796,0.538126,0.734602,perturb_denn_in_questions,distilbert-base-multilingual-cased
97,0.734602,0.557796,0.539469,0.734602,perturb_double_article,distilbert-base-multilingual-cased
98,0.734602,0.557796,0.539469,0.734602,perturb_existential_clause,distilbert-base-multilingual-cased
99,0.734602,0.557796,0.539469,0.734602,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
100,0.734602,0.557796,0.539896,0.734602,perturb_in,distilbert-base-multilingual-cased
101,0.734602,0.557796,0.547052,0.733483,perturb_nach,distilbert-base-multilingual-cased
102,0.734602,0.557796,0.539469,0.734602,perturb_negative_concord,distilbert-base-multilingual-cased
103,0.734602,0.557796,0.539469,0.734602,perturb_possesive_genitive,distilbert-base-multilingual-cased
104,0.734602,0.557796,0.539533,0.735722,perturb_relative_pronoun,distilbert-base-multilingual-cased
105,0.734602,0.557796,0.538151,0.735722,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
106,0.734602,0.557796,0.539469,0.734602,perturb_swap_name,distilbert-base-multilingual-cased
107,0.734602,0.557796,0.490022,0.733483,perturb_tun_imperativ,distilbert-base-multilingual-cased
108,0.792833,0.830476,0.797383,0.792833,perturb_2_verb_clusters,google/rembert
109,0.792833,0.830476,0.797596,0.792833,perturb_als_in_comparative_constructions,google/rembert
110,0.792833,0.830476,0.771097,0.788354,perturb_am_infinitive,google/rembert
111,0.792833,0.830476,0.797596,0.792833,perturb_article_before_personal_name,google/rembert
112,0.792833,0.830476,0.772928,0.792833,perturb_contracted_verb_and_pronoun,google/rembert
113,0.792833,0.830476,0.797596,0.792833,perturb_da,google/rembert
114,0.792833,0.830476,0.795828,0.792833,perturb_denn_in_questions,google/rembert
115,0.792833,0.830476,0.797596,0.792833,perturb_double_article,google/rembert
116,0.792833,0.830476,0.797596,0.792833,perturb_existential_clause,google/rembert
117,0.792833,0.830476,0.797596,0.792833,perturb_genitive_to_dativ,google/rembert
118,0.792833,0.830476,0.797101,0.792833,perturb_in,google/rembert
119,0.792833,0.830476,0.796535,0.792833,perturb_nach,google/rembert
120,0.792833,0.830476,0.797596,0.792833,perturb_negative_concord,google/rembert
121,0.792833,0.830476,0.797596,0.792833,perturb_possesive_genitive,google/rembert
122,0.792833,0.830476,0.797596,0.792833,perturb_relative_pronoun,google/rembert
123,0.792833,0.830476,0.799009,0.792833,perturb_schwa_elision_in_verbs,google/rembert
124,0.792833,0.830476,0.797596,0.792833,perturb_swap_name,google/rembert
125,0.792833,0.830476,0.720424,0.792833,perturb_tun_imperativ,google/rembert
126,0.7514,0.663623,0.638024,0.7514,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
127,0.7514,0.663623,0.638024,0.7514,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
128,0.7514,0.663623,0.617637,0.75252,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
129,0.7514,0.663623,0.638024,0.7514,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
130,0.7514,0.663623,0.619056,0.7514,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
131,0.7514,0.663623,0.638024,0.7514,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
132,0.7514,0.663623,0.637117,0.7514,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
133,0.7514,0.663623,0.638024,0.7514,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
134,0.7514,0.663623,0.638024,0.7514,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
135,0.7514,0.663623,0.637916,0.7514,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
136,0.7514,0.663623,0.63641,0.7514,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
137,0.7514,0.663623,0.640392,0.7514,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
138,0.7514,0.663623,0.638024,0.7514,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
139,0.7514,0.663623,0.638024,0.7514,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
140,0.7514,0.663623,0.637779,0.7514,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
141,0.7514,0.663623,0.637549,0.75252,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
142,0.7514,0.663623,0.638024,0.7514,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
143,0.7514,0.663623,0.569363,0.75252,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
144,0.792833,0.834065,0.799719,0.792833,perturb_2_verb_clusters,google/rembert
145,0.792833,0.834065,0.80014,0.792833,perturb_als_in_comparative_constructions,google/rembert
146,0.792833,0.834065,0.774599,0.789474,perturb_am_infinitive,google/rembert
147,0.792833,0.834065,0.799719,0.792833,perturb_article_before_personal_name,google/rembert
148,0.792833,0.834065,0.775031,0.792833,perturb_contracted_verb_and_pronoun,google/rembert
149,0.792833,0.834065,0.799719,0.792833,perturb_da,google/rembert
150,0.792833,0.834065,0.798106,0.792833,perturb_denn_in_questions,google/rembert
151,0.792833,0.834065,0.799719,0.792833,perturb_double_article,google/rembert
152,0.792833,0.834065,0.799719,0.792833,perturb_existential_clause,google/rembert
153,0.792833,0.834065,0.799719,0.792833,perturb_genitive_to_dativ,google/rembert
154,0.792833,0.834065,0.79453,0.792833,perturb_in,google/rembert
155,0.792833,0.834065,0.8,0.792833,perturb_nach,google/rembert
156,0.792833,0.834065,0.799719,0.792833,perturb_negative_concord,google/rembert
157,0.792833,0.834065,0.799719,0.792833,perturb_possesive_genitive,google/rembert
158,0.792833,0.834065,0.799579,0.792833,perturb_relative_pronoun,google/rembert
159,0.792833,0.834065,0.800632,0.792833,perturb_schwa_elision_in_verbs,google/rembert
160,0.792833,0.834065,0.799719,0.792833,perturb_swap_name,google/rembert
161,0.792833,0.834065,0.72549,0.791713,perturb_tun_imperativ,google/rembert
162,0.779395,0.731732,0.70439,0.779395,perturb_2_verb_clusters,xlm-roberta-base
163,0.779395,0.731732,0.70439,0.779395,perturb_als_in_comparative_constructions,xlm-roberta-base
164,0.779395,0.731732,0.674847,0.776036,perturb_am_infinitive,xlm-roberta-base
165,0.779395,0.731732,0.70439,0.779395,perturb_article_before_personal_name,xlm-roberta-base
166,0.779395,0.731732,0.684499,0.779395,perturb_contracted_verb_and_pronoun,xlm-roberta-base
167,0.779395,0.731732,0.70439,0.779395,perturb_da,xlm-roberta-base
168,0.779395,0.731732,0.702675,0.779395,perturb_denn_in_questions,xlm-roberta-base
169,0.779395,0.731732,0.70439,0.779395,perturb_double_article,xlm-roberta-base
170,0.779395,0.731732,0.70439,0.779395,perturb_existential_clause,xlm-roberta-base
171,0.779395,0.731732,0.70439,0.779395,perturb_genitive_to_dativ,xlm-roberta-base
172,0.779395,0.731732,0.699229,0.779395,perturb_in,xlm-roberta-base
173,0.779395,0.731732,0.691438,0.786114,perturb_nach,xlm-roberta-base
174,0.779395,0.731732,0.70439,0.779395,perturb_negative_concord,xlm-roberta-base
175,0.779395,0.731732,0.70439,0.779395,perturb_possesive_genitive,xlm-roberta-base
176,0.779395,0.731732,0.704047,0.779395,perturb_relative_pronoun,xlm-roberta-base
177,0.779395,0.731732,0.704974,0.781635,perturb_schwa_elision_in_verbs,xlm-roberta-base
178,0.779395,0.731732,0.70439,0.779395,perturb_swap_name,xlm-roberta-base
179,0.779395,0.731732,0.631543,0.776036,perturb_tun_imperativ,xlm-roberta-base
180,0.792833,0.852338,0.820459,0.792833,perturb_2_verb_clusters,google/rembert
181,0.792833,0.852338,0.820603,0.792833,perturb_als_in_comparative_constructions,google/rembert
182,0.792833,0.852338,0.791732,0.790594,perturb_am_infinitive,google/rembert
183,0.792833,0.852338,0.820603,0.792833,perturb_article_before_personal_name,google/rembert
184,0.792833,0.852338,0.796776,0.792833,perturb_contracted_verb_and_pronoun,google/rembert
185,0.792833,0.852338,0.820603,0.792833,perturb_da,google/rembert
186,0.792833,0.852338,0.818851,0.792833,perturb_denn_in_questions,google/rembert
187,0.792833,0.852338,0.820603,0.792833,perturb_double_article,google/rembert
188,0.792833,0.852338,0.820603,0.792833,perturb_existential_clause,google/rembert
189,0.792833,0.852338,0.820603,0.792833,perturb_genitive_to_dativ,google/rembert
190,0.792833,0.852338,0.819121,0.792833,perturb_in,google/rembert
191,0.792833,0.852338,0.81815,0.792833,perturb_nach,google/rembert
192,0.792833,0.852338,0.820603,0.792833,perturb_negative_concord,google/rembert
193,0.792833,0.852338,0.820603,0.792833,perturb_possesive_genitive,google/rembert
194,0.792833,0.852338,0.820459,0.792833,perturb_relative_pronoun,google/rembert
195,0.792833,0.852338,0.820189,0.792833,perturb_schwa_elision_in_verbs,google/rembert
196,0.792833,0.852338,0.820603,0.792833,perturb_swap_name,google/rembert
197,0.792833,0.852338,0.743347,0.792833,perturb_tun_imperativ,google/rembert
198,0.772676,0.727719,0.702456,0.772676,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
199,0.772676,0.727719,0.702807,0.772676,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
200,0.772676,0.727719,0.677217,0.772676,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
201,0.772676,0.727719,0.702807,0.772676,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
202,0.772676,0.727719,0.683038,0.772676,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
203,0.772676,0.727719,0.702807,0.772676,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
204,0.772676,0.727719,0.701053,0.772676,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
205,0.772676,0.727719,0.702807,0.772676,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
206,0.772676,0.727719,0.702807,0.772676,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
207,0.772676,0.727719,0.702807,0.772676,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
208,0.772676,0.727719,0.702494,0.772676,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
209,0.772676,0.727719,0.702788,0.770437,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
210,0.772676,0.727719,0.702807,0.772676,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
211,0.772676,0.727719,0.702807,0.772676,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
212,0.772676,0.727719,0.702456,0.772676,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
213,0.772676,0.727719,0.701754,0.774916,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
214,0.772676,0.727719,0.702807,0.772676,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
215,0.772676,0.727719,0.626008,0.772676,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
216,0.790594,0.799299,0.767157,0.790594,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
217,0.790594,0.799299,0.767157,0.790594,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
218,0.790594,0.799299,0.739769,0.787234,perturb_am_infinitive,microsoft/mdeberta-v3-base
219,0.790594,0.799299,0.767157,0.790594,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
220,0.790594,0.799299,0.744398,0.790594,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
221,0.790594,0.799299,0.767157,0.790594,perturb_da,microsoft/mdeberta-v3-base
222,0.790594,0.799299,0.765406,0.790594,perturb_denn_in_questions,microsoft/mdeberta-v3-base
223,0.790594,0.799299,0.767157,0.790594,perturb_double_article,microsoft/mdeberta-v3-base
224,0.790594,0.799299,0.767157,0.790594,perturb_existential_clause,microsoft/mdeberta-v3-base
225,0.790594,0.799299,0.767157,0.790594,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
226,0.790594,0.799299,0.763471,0.790594,perturb_in,microsoft/mdeberta-v3-base
227,0.790594,0.799299,0.769716,0.790594,perturb_nach,microsoft/mdeberta-v3-base
228,0.790594,0.799299,0.767157,0.790594,perturb_negative_concord,microsoft/mdeberta-v3-base
229,0.790594,0.799299,0.767157,0.790594,perturb_possesive_genitive,microsoft/mdeberta-v3-base
230,0.790594,0.799299,0.767157,0.790594,perturb_relative_pronoun,microsoft/mdeberta-v3-base
231,0.790594,0.799299,0.765096,0.790594,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
232,0.790594,0.799299,0.767157,0.790594,perturb_swap_name,microsoft/mdeberta-v3-base
233,0.790594,0.799299,0.69477,0.790594,perturb_tun_imperativ,microsoft/mdeberta-v3-base
234,0.793953,0.776479,0.74542,0.793953,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
235,0.793953,0.776479,0.74542,0.793953,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
236,0.793953,0.776479,0.718298,0.790594,perturb_am_infinitive,microsoft/mdeberta-v3-base
237,0.793953,0.776479,0.74542,0.793953,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
238,0.793953,0.776479,0.722387,0.793953,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
239,0.793953,0.776479,0.74542,0.793953,perturb_da,microsoft/mdeberta-v3-base
240,0.793953,0.776479,0.743675,0.793953,perturb_denn_in_questions,microsoft/mdeberta-v3-base
241,0.793953,0.776479,0.74542,0.793953,perturb_double_article,microsoft/mdeberta-v3-base
242,0.793953,0.776479,0.74542,0.793953,perturb_existential_clause,microsoft/mdeberta-v3-base
243,0.793953,0.776479,0.74542,0.793953,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
244,0.793953,0.776479,0.742797,0.793953,perturb_in,microsoft/mdeberta-v3-base
245,0.793953,0.776479,0.740418,0.793953,perturb_nach,microsoft/mdeberta-v3-base
246,0.793953,0.776479,0.74542,0.793953,perturb_negative_concord,microsoft/mdeberta-v3-base
247,0.793953,0.776479,0.74542,0.793953,perturb_possesive_genitive,microsoft/mdeberta-v3-base
248,0.793953,0.776479,0.745769,0.793953,perturb_relative_pronoun,microsoft/mdeberta-v3-base
249,0.793953,0.776479,0.747287,0.793953,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
250,0.793953,0.776479,0.74542,0.793953,perturb_swap_name,microsoft/mdeberta-v3-base
251,0.793953,0.776479,0.67422,0.793953,perturb_tun_imperativ,microsoft/mdeberta-v3-base
252,0.715566,0.660613,0.637205,0.715566,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
253,0.715566,0.660613,0.637205,0.715566,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
254,0.715566,0.660613,0.620713,0.712206,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
255,0.715566,0.660613,0.637205,0.715566,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
256,0.715566,0.660613,0.61665,0.715566,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
257,0.715566,0.660613,0.637205,0.715566,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
258,0.715566,0.660613,0.635492,0.715566,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
259,0.715566,0.660613,0.637205,0.715566,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
260,0.715566,0.660613,0.637205,0.715566,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
261,0.715566,0.660613,0.636862,0.715566,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
262,0.715566,0.660613,0.636722,0.715566,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
263,0.715566,0.660613,0.646847,0.715566,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
264,0.715566,0.660613,0.637205,0.715566,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
265,0.715566,0.660613,0.637205,0.715566,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
266,0.715566,0.660613,0.637314,0.715566,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
267,0.715566,0.660613,0.635912,0.716685,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
268,0.715566,0.660613,0.637205,0.715566,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
269,0.715566,0.660613,0.568248,0.716685,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
270,0.792833,0.768672,0.738297,0.792833,perturb_2_verb_clusters,xlm-roberta-base
271,0.792833,0.768672,0.738642,0.792833,perturb_als_in_comparative_constructions,xlm-roberta-base
272,0.792833,0.768672,0.707275,0.789474,perturb_am_infinitive,xlm-roberta-base
273,0.792833,0.768672,0.738642,0.792833,perturb_article_before_personal_name,xlm-roberta-base
274,0.792833,0.768672,0.716877,0.792833,perturb_contracted_verb_and_pronoun,xlm-roberta-base
275,0.792833,0.768672,0.738642,0.792833,perturb_da,xlm-roberta-base
276,0.792833,0.768672,0.736915,0.792833,perturb_denn_in_questions,xlm-roberta-base
277,0.792833,0.768672,0.738642,0.792833,perturb_double_article,xlm-roberta-base
278,0.792833,0.768672,0.738642,0.792833,perturb_existential_clause,xlm-roberta-base
279,0.792833,0.768672,0.738642,0.792833,perturb_genitive_to_dativ,xlm-roberta-base
280,0.792833,0.768672,0.734934,0.791713,perturb_in,xlm-roberta-base
281,0.792833,0.768672,0.736044,0.792833,perturb_nach,xlm-roberta-base
282,0.792833,0.768672,0.738642,0.792833,perturb_negative_concord,xlm-roberta-base
283,0.792833,0.768672,0.738642,0.792833,perturb_possesive_genitive,xlm-roberta-base
284,0.792833,0.768672,0.738095,0.792833,perturb_relative_pronoun,xlm-roberta-base
285,0.792833,0.768672,0.74169,0.792833,perturb_schwa_elision_in_verbs,xlm-roberta-base
286,0.792833,0.768672,0.738642,0.792833,perturb_swap_name,xlm-roberta-base
287,0.792833,0.768672,0.668967,0.791713,perturb_tun_imperativ,xlm-roberta-base
288,0.772676,0.639732,0.62062,0.772676,perturb_2_verb_clusters,bert-base-multilingual-cased
