,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
65,0.755879,0.910982,0.818533,0.755879,no_gender_distinction,microsoft/Multilingual-MiniLM-L12-H384
66,0.755879,0.910982,0.818469,0.755879,null_genitive,microsoft/Multilingual-MiniLM-L12-H384
67,0.755879,0.910982,0.818533,0.755879,null_referential_pronouns,microsoft/Multilingual-MiniLM-L12-H384
68,0.755879,0.910982,0.790102,0.755879,null_relcl,microsoft/Multilingual-MiniLM-L12-H384
69,0.755879,0.910982,0.818533,0.755879,our_us,microsoft/Multilingual-MiniLM-L12-H384
70,0.755879,0.910982,0.818533,0.755879,participle_past_tense,microsoft/Multilingual-MiniLM-L12-H384
71,0.755879,0.910982,0.818533,0.755879,past_been,microsoft/Multilingual-MiniLM-L12-H384
72,0.755879,0.910982,0.818533,0.755879,past_for_past_participle,microsoft/Multilingual-MiniLM-L12-H384
73,0.755879,0.910982,0.818533,0.755879,pleonastic_that,microsoft/Multilingual-MiniLM-L12-H384
74,0.755879,0.910982,0.7475,0.755879,plural_interrogative,microsoft/Multilingual-MiniLM-L12-H384
75,0.755879,0.910982,0.809799,0.755879,plural_to_singular_human,microsoft/Multilingual-MiniLM-L12-H384
76,0.755879,0.910982,0.814958,0.755879,possessives_for_pre,microsoft/Multilingual-MiniLM-L12-H384
77,0.755879,0.910982,0.811172,0.755879,preposition_chopping,microsoft/Multilingual-MiniLM-L12-H384
78,0.755879,0.910982,0.816427,0.755879,present_for_neutral_future,microsoft/Multilingual-MiniLM-L12-H384
79,0.755879,0.910982,0.772903,0.755879,present_modals,microsoft/Multilingual-MiniLM-L12-H384
80,0.755879,0.910982,0.334562,0.755879,progressives,microsoft/Multilingual-MiniLM-L12-H384
81,0.755879,0.910982,0.814672,0.755879,proximal_distal_demonstratives,microsoft/Multilingual-MiniLM-L12-H384
82,0.755879,0.910982,0.818533,0.755879,quotative_like,microsoft/Multilingual-MiniLM-L12-H384
83,0.755879,0.910982,0.816778,0.755879,referential_thing,microsoft/Multilingual-MiniLM-L12-H384
84,0.755879,0.910982,0.818533,0.755879,reflex_number,microsoft/Multilingual-MiniLM-L12-H384
85,0.755879,0.910982,0.818533,0.755879,regularized_past_tense,microsoft/Multilingual-MiniLM-L12-H384
86,0.755879,0.910982,0.818884,0.755879,regularized_plurals,microsoft/Multilingual-MiniLM-L12-H384
87,0.755879,0.910982,0.818533,0.755879,regularized_reflexives,microsoft/Multilingual-MiniLM-L12-H384
88,0.755879,0.910982,0.818533,0.755879,regularized_reflexives_aave,microsoft/Multilingual-MiniLM-L12-H384
89,0.755879,0.910982,0.784912,0.755879,relativizer_doubling,microsoft/Multilingual-MiniLM-L12-H384
90,0.755879,0.910982,0.818389,0.755879,relativizer_where,microsoft/Multilingual-MiniLM-L12-H384
91,0.755879,0.910982,0.818533,0.755879,say_complementizer,microsoft/Multilingual-MiniLM-L12-H384
92,0.755879,0.910982,0.812708,0.755879,shadow_pronouns,microsoft/Multilingual-MiniLM-L12-H384
93,0.755879,0.910982,0.818533,0.755879,she_inanimate_objects,microsoft/Multilingual-MiniLM-L12-H384
94,0.755879,0.910982,0.818533,0.755879,simple_past_for_present_perfect,microsoft/Multilingual-MiniLM-L12-H384
95,0.755879,0.910982,0.818533,0.755879,standing_stood,microsoft/Multilingual-MiniLM-L12-H384
96,0.755879,0.910982,0.818533,0.755879,subord_conjunction_doubling,microsoft/Multilingual-MiniLM-L12-H384
97,0.755879,0.910982,0.818533,0.755879,superlative_before_matrix_head,microsoft/Multilingual-MiniLM-L12-H384
98,0.755879,0.910982,0.817129,0.755879,synthetic_superlative,microsoft/Multilingual-MiniLM-L12-H384
99,0.755879,0.910982,0.818533,0.755879,that_infinitival_subclause,microsoft/Multilingual-MiniLM-L12-H384
100,0.755879,0.910982,0.818533,0.755879,that_resultative_past_participle,microsoft/Multilingual-MiniLM-L12-H384
101,0.755879,0.910982,0.818533,0.755879,their_them,microsoft/Multilingual-MiniLM-L12-H384
102,0.755879,0.910982,0.818533,0.755879,their_they,microsoft/Multilingual-MiniLM-L12-H384
103,0.755879,0.910982,0.818533,0.755879,those_them,microsoft/Multilingual-MiniLM-L12-H384
104,0.755879,0.910982,0.818533,0.755879,to_infinitive,microsoft/Multilingual-MiniLM-L12-H384
105,0.755879,0.910982,0.818533,0.755879,too_sub,microsoft/Multilingual-MiniLM-L12-H384
106,0.755879,0.910982,0.817831,0.755879,uninflect,microsoft/Multilingual-MiniLM-L12-H384
107,0.755879,0.910982,0.818533,0.755879,were_was,microsoft/Multilingual-MiniLM-L12-H384
108,0.755879,0.910982,0.818533,0.755879,what_comparative,microsoft/Multilingual-MiniLM-L12-H384
109,0.755879,0.910982,0.818533,0.755879,who_at,microsoft/Multilingual-MiniLM-L12-H384
110,0.755879,0.910982,0.818533,0.755879,who_what,microsoft/Multilingual-MiniLM-L12-H384
111,0.755879,0.910982,0.818533,0.755879,who_which,microsoft/Multilingual-MiniLM-L12-H384
112,0.755879,0.910982,0.818533,0.755879,will_would,microsoft/Multilingual-MiniLM-L12-H384
113,0.755879,0.910982,0.812215,0.755879,yall,microsoft/Multilingual-MiniLM-L12-H384
114,0.755879,0.910982,0.818533,0.755879,your_you,microsoft/Multilingual-MiniLM-L12-H384
115,0.755879,0.910982,0.817129,0.755879,zero_degree,microsoft/Multilingual-MiniLM-L12-H384
116,0.755879,0.910982,0.816921,0.754759,zero_plural,microsoft/Multilingual-MiniLM-L12-H384
117,0.755879,0.910982,0.818533,0.755879,zero_plural_after_quantifier,microsoft/Multilingual-MiniLM-L12-H384
118,0.754759,0.877733,0.777351,0.754759,acomp_focusing_like,google/mt5-large
119,0.754759,0.877733,0.788462,0.754759,aint_be,google/mt5-large
120,0.754759,0.877733,0.788599,0.754759,aint_before_main,google/mt5-large
121,0.754759,0.877733,0.788462,0.754759,aint_have,google/mt5-large
122,0.754759,0.877733,0.737992,0.753639,analytic_superlative,google/mt5-large
123,0.754759,0.877733,0.788462,0.754759,analytic_whose_relativizer,google/mt5-large
124,0.754759,0.877733,0.788462,0.754759,anaphoric_it,google/mt5-large
125,0.754759,0.877733,0.788462,0.754759,bare_past_tense,google/mt5-large
126,0.754759,0.877733,0.788186,0.754759,bare_perfect,google/mt5-large
127,0.754759,0.877733,0.788462,0.754759,be_perfect,google/mt5-large
128,0.754759,0.877733,0.788462,0.754759,benefactive_dative,google/mt5-large
129,0.754759,0.877733,0.788462,0.754759,chaining_main_verbs,google/mt5-large
130,0.754759,0.877733,0.730474,0.754759,clefting,google/mt5-large
131,0.754759,0.877733,0.788462,0.754759,come_future,google/mt5-large
132,0.754759,0.877733,0.788462,0.754759,comparative_as_to,google/mt5-large
133,0.754759,0.877733,0.788462,0.754759,comparative_more_and,google/mt5-large
134,0.754759,0.877733,0.788462,0.754759,comparative_than,google/mt5-large
135,0.754759,0.877733,0.788462,0.754759,completive_done,google/mt5-large
136,0.754759,0.877733,0.788462,0.754759,completive_have_done,google/mt5-large
137,0.754759,0.877733,0.788462,0.754759,conditional_were_was,google/mt5-large
138,0.754759,0.877733,0.787413,0.754759,corr_conjunction_doubling,google/mt5-large
139,0.754759,0.877733,0.788462,0.754759,degree_adj_for_adv,google/mt5-large
140,0.754759,0.877733,0.788737,0.754759,demonstrative_for_definite_articles,google/mt5-large
141,0.754759,0.877733,0.310031,0.753639,do_tense_marker,google/mt5-large
142,0.754759,0.877733,0.788462,0.754759,dont,google/mt5-large
143,0.754759,0.877733,0.787762,0.754759,double_comparative,google/mt5-large
144,0.754759,0.877733,0.727273,0.753639,double_modals,google/mt5-large
145,0.754759,0.877733,0.739598,0.754759,double_superlative,google/mt5-large
146,0.754759,0.877733,0.785664,0.754759,drop_aux_be_progressive,google/mt5-large
147,0.754759,0.877733,0.788462,0.754759,drop_aux_have,google/mt5-large
148,0.754759,0.877733,0.788462,0.754759,drop_aux_wh,google/mt5-large
149,0.754759,0.877733,0.783278,0.754759,drop_aux_yn,google/mt5-large
150,0.754759,0.877733,0.779021,0.754759,drop_copula_be_AP,google/mt5-large
151,0.754759,0.877733,0.783491,0.754759,drop_copula_be_NP,google/mt5-large
152,0.754759,0.877733,0.784753,0.754759,drop_copula_be_locative,google/mt5-large
153,0.754759,0.877733,0.788324,0.754759,em_subj_pronoun,google/mt5-large
154,0.754759,0.877733,0.788462,0.754759,emphatic_reflex,google/mt5-large
155,0.754759,0.877733,0.772083,0.753639,existential_got,google/mt5-large
156,0.754759,0.877733,0.788462,0.754759,existential_it,google/mt5-large
157,0.754759,0.877733,0.788462,0.754759,existential_there,google/mt5-large
158,0.754759,0.877733,0.786226,0.754759,finna_future,google/mt5-large
159,0.754759,0.877733,0.788186,0.754759,fixin_future,google/mt5-large
160,0.754759,0.877733,0.788462,0.754759,flat_adj_for_adv,google/mt5-large
161,0.754759,0.877733,0.621088,0.75028,for_to,google/mt5-large
162,0.754759,0.877733,0.767832,0.753639,for_to_pupose,google/mt5-large
163,0.754759,0.877733,0.786364,0.754759,future_sub_gon,google/mt5-large
164,0.754759,0.877733,0.793218,0.754759,generalized_third_person_s,google/mt5-large
165,0.754759,0.877733,0.788462,0.754759,got_gotten,google/mt5-large
166,0.754759,0.877733,0.788462,0.754759,his_he,google/mt5-large
167,0.754759,0.877733,0.788462,0.754759,if_would,google/mt5-large
168,0.754759,0.877733,0.787921,0.753639,indef_one,google/mt5-large
169,0.754759,0.877733,0.786014,0.754759,invariant_tag_can_or_not,google/mt5-large
170,0.754759,0.877733,0.785877,0.754759,invariant_tag_non_concord,google/mt5-large
171,0.754759,0.877733,0.787762,0.754759,inverted_indirect_question,google/mt5-large
172,0.754759,0.877733,0.788462,0.754759,irrealis_be_done,google/mt5-large
173,0.754759,0.877733,0.788462,0.754759,it_dobj,google/mt5-large
174,0.754759,0.877733,0.788462,0.754759,it_is_referential,google/mt5-large
175,0.754759,0.877733,0.788462,0.754759,linking_relcl,google/mt5-large
176,0.754759,0.877733,0.782563,0.75252,mass_noun_plurals,google/mt5-large
177,0.754759,0.877733,0.788462,0.754759,me_coordinate_subjects,google/mt5-large
178,0.754759,0.877733,0.788462,0.754759,more_much,google/mt5-large
179,0.754759,0.877733,0.788462,0.754759,myself_coordinate_subjects,google/mt5-large
180,0.754759,0.877733,0.788462,0.754759,negative_concord,google/mt5-large
181,0.754759,0.877733,0.788462,0.754759,negative_inversion,google/mt5-large
182,0.754759,0.877733,0.788462,0.754759,never_negator,google/mt5-large
183,0.754759,0.877733,0.788462,0.754759,no_gender_distinction,google/mt5-large
184,0.754759,0.877733,0.789161,0.754759,null_genitive,google/mt5-large
185,0.754759,0.877733,0.788462,0.754759,null_referential_pronouns,google/mt5-large
186,0.754759,0.877733,0.762937,0.753639,null_relcl,google/mt5-large
187,0.754759,0.877733,0.788462,0.754759,our_us,google/mt5-large
188,0.754759,0.877733,0.788599,0.754759,participle_past_tense,google/mt5-large
189,0.754759,0.877733,0.788462,0.754759,past_been,google/mt5-large
190,0.754759,0.877733,0.788599,0.754759,past_for_past_participle,google/mt5-large
191,0.754759,0.877733,0.788462,0.754759,pleonastic_that,google/mt5-large
192,0.754759,0.877733,0.716909,0.754759,plural_interrogative,google/mt5-large
193,0.754759,0.877733,0.788462,0.753639,plural_to_singular_human,google/mt5-large
194,0.754759,0.877733,0.784965,0.754759,possessives_for_pre,google/mt5-large
195,0.754759,0.877733,0.780752,0.754759,preposition_chopping,google/mt5-large
196,0.754759,0.877733,0.786364,0.754759,present_for_neutral_future,google/mt5-large
197,0.754759,0.877733,0.744056,0.753639,present_modals,google/mt5-large
198,0.754759,0.877733,0.331977,0.754759,progressives,google/mt5-large
199,0.754759,0.877733,0.784753,0.754759,proximal_distal_demonstratives,google/mt5-large
200,0.754759,0.877733,0.788462,0.754759,quotative_like,google/mt5-large
201,0.754759,0.877733,0.787063,0.754759,referential_thing,google/mt5-large
202,0.754759,0.877733,0.788462,0.754759,reflex_number,google/mt5-large
203,0.754759,0.877733,0.788599,0.754759,regularized_past_tense,google/mt5-large
204,0.754759,0.877733,0.788949,0.754759,regularized_plurals,google/mt5-large
205,0.754759,0.877733,0.788462,0.754759,regularized_reflexives,google/mt5-large
206,0.754759,0.877733,0.788462,0.754759,regularized_reflexives_aave,google/mt5-large
207,0.754759,0.877733,0.759091,0.754759,relativizer_doubling,google/mt5-large
208,0.754759,0.877733,0.788673,0.754759,relativizer_where,google/mt5-large
209,0.754759,0.877733,0.788462,0.754759,say_complementizer,google/mt5-large
210,0.754759,0.877733,0.783004,0.754759,shadow_pronouns,google/mt5-large
211,0.754759,0.877733,0.788462,0.754759,she_inanimate_objects,google/mt5-large
212,0.754759,0.877733,0.788462,0.754759,simple_past_for_present_perfect,google/mt5-large
213,0.754759,0.877733,0.788462,0.754759,standing_stood,google/mt5-large
214,0.754759,0.877733,0.788462,0.754759,subord_conjunction_doubling,google/mt5-large
215,0.754759,0.877733,0.788462,0.754759,superlative_before_matrix_head,google/mt5-large
216,0.754759,0.877733,0.787063,0.754759,synthetic_superlative,google/mt5-large
217,0.754759,0.877733,0.788462,0.754759,that_infinitival_subclause,google/mt5-large
218,0.754759,0.877733,0.788462,0.754759,that_resultative_past_participle,google/mt5-large
219,0.754759,0.877733,0.788462,0.754759,their_them,google/mt5-large
220,0.754759,0.877733,0.788462,0.754759,their_they,google/mt5-large
221,0.754759,0.877733,0.788462,0.754759,those_them,google/mt5-large
222,0.754759,0.877733,0.788462,0.754759,to_infinitive,google/mt5-large
223,0.754759,0.877733,0.788462,0.754759,too_sub,google/mt5-large
224,0.754759,0.877733,0.788875,0.753639,uninflect,google/mt5-large
225,0.754759,0.877733,0.788462,0.754759,were_was,google/mt5-large
226,0.754759,0.877733,0.788462,0.754759,what_comparative,google/mt5-large
227,0.754759,0.877733,0.788462,0.754759,who_at,google/mt5-large
228,0.754759,0.877733,0.788673,0.753639,who_what,google/mt5-large
229,0.754759,0.877733,0.788462,0.754759,who_which,google/mt5-large
230,0.754759,0.877733,0.788462,0.754759,will_would,google/mt5-large
231,0.754759,0.877733,0.782168,0.754759,yall,google/mt5-large
232,0.754759,0.877733,0.788462,0.754759,your_you,google/mt5-large
233,0.754759,0.877733,0.787063,0.754759,zero_degree,google/mt5-large
234,0.754759,0.877733,0.785988,0.75028,zero_plural,google/mt5-large
235,0.754759,0.877733,0.788462,0.754759,zero_plural_after_quantifier,google/mt5-large
236,0.797312,0.933216,0.826843,0.797312,acomp_focusing_like,distilbert-base-multilingual-cased
237,0.797312,0.933216,0.838115,0.797312,aint_be,distilbert-base-multilingual-cased
238,0.797312,0.933216,0.838115,0.797312,aint_before_main,distilbert-base-multilingual-cased
239,0.797312,0.933216,0.838115,0.797312,aint_have,distilbert-base-multilingual-cased
240,0.797312,0.933216,0.78585,0.797312,analytic_superlative,distilbert-base-multilingual-cased
241,0.797312,0.933216,0.838115,0.797312,analytic_whose_relativizer,distilbert-base-multilingual-cased
242,0.797312,0.933216,0.838115,0.797312,anaphoric_it,distilbert-base-multilingual-cased
243,0.797312,0.933216,0.838115,0.797312,bare_past_tense,distilbert-base-multilingual-cased
244,0.797312,0.933216,0.837185,0.797312,bare_perfect,distilbert-base-multilingual-cased
245,0.797312,0.933216,0.838115,0.797312,be_perfect,distilbert-base-multilingual-cased
246,0.797312,0.933216,0.838115,0.797312,benefactive_dative,distilbert-base-multilingual-cased
247,0.797312,0.933216,0.838115,0.797312,chaining_main_verbs,distilbert-base-multilingual-cased
248,0.797312,0.933216,0.775751,0.798432,clefting,distilbert-base-multilingual-cased
249,0.797312,0.933216,0.837767,0.797312,come_future,distilbert-base-multilingual-cased
250,0.797312,0.933216,0.838115,0.797312,comparative_as_to,distilbert-base-multilingual-cased
251,0.797312,0.933216,0.838115,0.797312,comparative_more_and,distilbert-base-multilingual-cased
252,0.797312,0.933216,0.838115,0.797312,comparative_than,distilbert-base-multilingual-cased
253,0.797312,0.933216,0.838115,0.797312,completive_done,distilbert-base-multilingual-cased
254,0.797312,0.933216,0.838115,0.797312,completive_have_done,distilbert-base-multilingual-cased
255,0.797312,0.933216,0.838115,0.797312,conditional_were_was,distilbert-base-multilingual-cased
256,0.797312,0.933216,0.837072,0.797312,corr_conjunction_doubling,distilbert-base-multilingual-cased
257,0.797312,0.933216,0.838115,0.797312,degree_adj_for_adv,distilbert-base-multilingual-cased
258,0.797312,0.933216,0.838609,0.797312,demonstrative_for_definite_articles,distilbert-base-multilingual-cased
259,0.797312,0.933216,0.323243,0.797312,do_tense_marker,distilbert-base-multilingual-cased
260,0.797312,0.933216,0.838115,0.797312,dont,distilbert-base-multilingual-cased
261,0.797312,0.933216,0.836926,0.797312,double_comparative,distilbert-base-multilingual-cased
262,0.797312,0.933216,0.773588,0.797312,double_modals,distilbert-base-multilingual-cased
263,0.797312,0.933216,0.785714,0.797312,double_superlative,distilbert-base-multilingual-cased
264,0.797312,0.933216,0.836029,0.797312,drop_aux_be_progressive,distilbert-base-multilingual-cased
265,0.797312,0.933216,0.838115,0.797312,drop_aux_have,distilbert-base-multilingual-cased
266,0.797312,0.933216,0.838115,0.797312,drop_aux_wh,distilbert-base-multilingual-cased
267,0.797312,0.933216,0.829447,0.797312,drop_aux_yn,distilbert-base-multilingual-cased
268,0.797312,0.933216,0.828174,0.797312,drop_copula_be_AP,distilbert-base-multilingual-cased
269,0.797312,0.933216,0.829769,0.797312,drop_copula_be_NP,distilbert-base-multilingual-cased
270,0.797312,0.933216,0.83429,0.797312,drop_copula_be_locative,distilbert-base-multilingual-cased
271,0.797312,0.933216,0.838115,0.797312,em_subj_pronoun,distilbert-base-multilingual-cased
272,0.797312,0.933216,0.838115,0.797312,emphatic_reflex,distilbert-base-multilingual-cased
273,0.797312,0.933216,0.82087,0.797312,existential_got,distilbert-base-multilingual-cased
274,0.797312,0.933216,0.838115,0.797312,existential_it,distilbert-base-multilingual-cased
275,0.797312,0.933216,0.838115,0.797312,existential_there,distilbert-base-multilingual-cased
276,0.797312,0.933216,0.835593,0.797312,finna_future,distilbert-base-multilingual-cased
277,0.797312,0.933216,0.837331,0.797312,fixin_future,distilbert-base-multilingual-cased
278,0.797312,0.933216,0.838115,0.797312,flat_adj_for_adv,distilbert-base-multilingual-cased
279,0.797312,0.933216,0.664812,0.797312,for_to,distilbert-base-multilingual-cased
280,0.797312,0.933216,0.817597,0.797312,for_to_pupose,distilbert-base-multilingual-cased
281,0.797312,0.933216,0.835593,0.797312,future_sub_gon,distilbert-base-multilingual-cased
282,0.797312,0.933216,0.841739,0.797312,generalized_third_person_s,distilbert-base-multilingual-cased
283,0.797312,0.933216,0.838115,0.797312,got_gotten,distilbert-base-multilingual-cased
284,0.797312,0.933216,0.838115,0.797312,his_he,distilbert-base-multilingual-cased
285,0.797312,0.933216,0.838115,0.797312,if_would,distilbert-base-multilingual-cased
286,0.797312,0.933216,0.834545,0.797312,indef_one,distilbert-base-multilingual-cased
287,0.797312,0.933216,0.835535,0.797312,invariant_tag_can_or_not,distilbert-base-multilingual-cased
288,0.797312,0.933216,0.835681,0.797312,invariant_tag_non_concord,distilbert-base-multilingual-cased
289,0.797312,0.933216,0.83742,0.797312,inverted_indirect_question,distilbert-base-multilingual-cased
290,0.797312,0.933216,0.838261,0.797312,irrealis_be_done,distilbert-base-multilingual-cased
291,0.797312,0.933216,0.838115,0.797312,it_dobj,distilbert-base-multilingual-cased
292,0.797312,0.933216,0.838115,0.797312,it_is_referential,distilbert-base-multilingual-cased
293,0.797312,0.933216,0.838115,0.797312,linking_relcl,distilbert-base-multilingual-cased
294,0.797312,0.933216,0.832147,0.799552,mass_noun_plurals,distilbert-base-multilingual-cased
295,0.797312,0.933216,0.838115,0.797312,me_coordinate_subjects,distilbert-base-multilingual-cased
296,0.797312,0.933216,0.838115,0.797312,more_much,distilbert-base-multilingual-cased
297,0.797312,0.933216,0.838115,0.797312,myself_coordinate_subjects,distilbert-base-multilingual-cased
298,0.797312,0.933216,0.838115,0.797312,negative_concord,distilbert-base-multilingual-cased
299,0.797312,0.933216,0.838115,0.797312,negative_inversion,distilbert-base-multilingual-cased
300,0.797312,0.933216,0.838115,0.797312,never_negator,distilbert-base-multilingual-cased
301,0.797312,0.933216,0.838115,0.797312,no_gender_distinction,distilbert-base-multilingual-cased
302,0.797312,0.933216,0.838609,0.797312,null_genitive,distilbert-base-multilingual-cased
303,0.797312,0.933216,0.838115,0.797312,null_referential_pronouns,distilbert-base-multilingual-cased
304,0.797312,0.933216,0.809391,0.797312,null_relcl,distilbert-base-multilingual-cased
305,0.797312,0.933216,0.838115,0.797312,our_us,distilbert-base-multilingual-cased
306,0.797312,0.933216,0.838261,0.797312,participle_past_tense,distilbert-base-multilingual-cased
307,0.797312,0.933216,0.838115,0.797312,past_been,distilbert-base-multilingual-cased
308,0.797312,0.933216,0.838115,0.797312,past_for_past_participle,distilbert-base-multilingual-cased
